BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
VV.AA.: Supervivencia deportiva. (Manual práctico). Madrid: Acción Divulgativa, 1993.	VV.AA.	Supervivencia deportiva. (Manual práctico)	1993	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España			El autor aparece como colectivo: Escuela de Supervivencia de Madrid. Sin embargo, cada capítulo está firmado por un autor, cuya relación se detalla en las páginas 351 a 353.	, te aconsejo quitarte los pantalones, aunque creas que no se mojarán, ya que puedes tropezar o atravesar una pequeña poza que no veías desde la orilla. En cambio, no te conviene nadar calzado cuando el caudal te cubre: tus zapatos o botas tenderán a hundirte las piernas, lo cual impedirá que tu natación sea eficaz contra la corriente.
«Natación distrital en el Naciones Unidas». El Universal. Caracas: 1993-04-21.		El Universal	1993	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	Natación distrital en el Naciones Unidas
«Natación distrital en el Naciones Unidas». El Universal. Caracas: 1993-04-21.		El Universal	1993	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	— Nosotros vamos a rendir un homenaje al director de Deportes del Distrito Federal, Eduardo Alfonzo García, ex presidente de la Federación Venezolana de Natación y quien ha sido un consecuente colaborador de las actividades que realiza la asociación.
«Devonish y Cavallo mejores goleadores». El Universal. Caracas: 1993-04-21.		El Universal	1993	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	"Los jugadores alcanzaron un notable progreso". Esa es la opinión generalizada y así también lo señaló el juez árbitro cubano Eugenio Martínez, un FINA "A", que fue invitado por la Federación Venezolana de Natación para dictar dos cursos y un taller, pero además le dio mayor prestigio al evento, pues tomó el pito dirigido varios encuentros, entre ellos el decisivo jugado por Centro Italiano Venezolano y Neptuno "B".
«Venezuela afrontará déficit de medallas». El Universal. Caracas: 1993-04-21.		El Universal	1993	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	Mañana jueves, con destino a Santa Cruz a la misma hora, lo hará el segundo grupo con los representantes de la gimnasia, la lucha, la esgrima y las pesas y finalmente el viernes se trasladarán a esa ciudad y Cochabamba los equipos de judo, karate, tae kwon do, racquet ball, natación y tenis de campo.
«Panameños mal preparados». El Universal. Caracas: 1993-04-21.		El Universal	1993	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	PANAMÁ, abril 20 (AFP).– La delegación panameña que participará en los próximos Juegos Bolivarianos espera "conquistar medallas" en atletismo, boxeo, ciclismo, esgrima, pesas, lucha, natación y taekwondo, aseguró el presidente del Comité Olímpico de Panamá (COP), Melitón Sánchez.
«Panameños mal preparados». El Universal. Caracas: 1993-04-21.		El Universal	1993	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Venezuela	Caribe continental		Procesado por medio de un programa de reconocimiento de voz	En esta edición la delegación panameña incluye a 9 deportistas de pesas, 8 en lucha, 2 en natación, 3 en taekwondo, 10 en atletismo, 1 en boxeo, 2 en ciclismo, 5 en florete y 6 en tiro.
García Sánchez, Javier: El Alpe d'Huez. Barcelona: Plaza y Janés, 1995.	García Sánchez, Javier	El Alpe d'Huez	1994	Primera edición	Ficción	Escrito	Libro	Novela	España				Con treinta y tres Lambot, Scieur, Buysse, Zoetemelk y Dewaele. Con treinta y cuatro Pélissier y Bartali. Con treinta y seis Lambot de nuevo. Otros campeones a esa edad aún disputaban al máximo, pero los tiempos han cambiado. Hoy tal elenco no sería posible, pese a que el ciclismo, a diferencia del tenis, la natación o la gimnasia, requiere un período de aprendizaje y madurez que va relacionado con la edad y el pleno desarrollo físico. Los ciclistas veteranos suelen despertar una rara mezcla de piedad y simpatía. Es ahora cuando de repente en Radio-Tour y Antenne-2 TV parecen haber comprendido de verdad la magnitud de su osadía, el valor y
Ortiz-Armengol, Pedro: Aviraneta o la intriga. Madrid: Espasa-Calpe, 1994.	Ortiz-Armengol, Pedro	Aviraneta o la intriga	1994	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España			Preliminares: introducción	y a las investigaciones. He leído y leo todavía mucho. Lo que perdí en la educación científica o literaria, con mi permanencia en Irún, al lado de mi abuela, lo gané en mi físico. Con mi afición al juego de pelota, mis incursiones casi diarias a las montañas, mi continua natación, aunque fuese en invierno, las carreras y grandes saltos por zanjas y barrancos y el alimento de la borona con leche y la vevida de la Pitarra (sidra aguada) formé una constitución robusta, se despejaron mis potencias, la arca de mi pecho se ensanchó y adquirí una gran respiración, que probaba dentro de
Cormillot, Alberto; Lombardini, Juan Carlos: Beber o no beber. ¿Esa es la cuestión?. Barcelona: Paidós, 1994.	Cormillot, Alberto; Lombardini, Juan Carlos	Beber o no beber. ¿Esa es la cuestión?	1994	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			Para empezar, le recomendamos caminatas, paseos en bicicleta o natación, preferiblemente al aire libre.
«DOPAJE: La china Lu Bin, plusmarquista mundial, suspendida dos años». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	ESTOCOLMO.– La nadadora china Lu Bin, plusmarquista mundial de 200 estilo, ha sido sancionada con dos años de suspensión por haber dado positivo por dehidrotestosterona, un esteroide anabolizante, en un control previo a los Juegos Asiáticos disputados el pasado octubre en la ciudad japonesa de Hiroshima, según informó ayer la Federación Internacional de Natación (FINA).
«FERNANDO MARTÍN YA TIENE MUSEO». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	El alcalde de Madrid, Alvarez del Manzano, inauguró ayer el Museo de Fernando Martín, situado en el polideportivo municipal Dehesa de la Villa, como homenaje a la memoria de este jugador de baloncesto fallecido en accidente de tráfico. El museo tiene carácter permanente y en su interior se resume la historia deportiva de este jugador, desde sus comienzos en la natación hasta su paso por la NBA y los equipos madrileños del Estudiantes y del Real Madrid, así como por la selección española de baloncesto. El recuerdo de este jugador se realiza a través de sus trofeos, su ropa deportiva, cartas, recortes de periódicos y fotografías, que muestran el éxito y los triunfos del deportista.
«Van Almsick y Dolan baten sendos records del mundo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	Mundial de natación: España, semifinalista de waterpolo tras golear a Holanda
«Van Almsick y Dolan baten sendos records del mundo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	ROMA.– Gracias a su amplia victoria (16-7) frente a Holanda y a la derrota de Estados Unidos ante Croacia (7-9), España se clasificó ayer para las semifinales del torneo de waterpolo de los Mundiales de Natación que se disputan en Roma. El equipo nacional jugará hoy con EEUU en un partido que ya no tendrá ninguna influencia sobre la clasificación del grupo.
«Van Almsick y Dolan baten sendos records del mundo». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Mayúsculas no acentuadas.	Por otro lado, la jornada de ayer contempló cómo se batían dos récords mundiales de natación, el de 200 libre femenino —por parte de la superestrella alemana Franziska van Almsick— y el de 400 estilos masculino —por parte del estadounidense Tom Dolan—.
«Hombre de hierro». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	), que se disputa desde hace 16 años en la localidad hawaiana de Kailua-Kona. Welch, que logró ayer su primera victoria en siete participaciones, hizo un tiempo de 8 horas, 20 minutos y 27 segundos. En mujeres ganó Paula Newby-Fraser, de Zimbabue, con 9.20:17. El triatlón consiste en una prueba de natación, una carrera ciclista y un maratón.
«La resurrección de Lotus». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas	Cuando surgió la noticia del acuerdo Bugatti-Lotus parecía extraño que una persona que apenas ha recibido una clase de natación se lance a salvar a otra que se ahoga. Ahora, un año después, los resultados de ambas compañías han demostrado que pueden mantenerse a flote.
«BERNARD TAPIE DEJARA EL MARSELLA». El Mundo. Madrid: Unidad Editorial, 1994.		El Mundo	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en el CD-ROM del primer semestre de 1994	BARCELONA.— Martín López Zubero estableció ayer en la piscina Sant Jordi de Barcelona, en donde se disputa el Campeonato de España de Invierno de Natación, el primer récord de España de 50 metros espalda, prueba de reciente incorporación al calendario nacional, con un crono de 26:20. El tope de la Federación para considerarlo como récord nacional era de 26:47. EFE
Regás, Rosa: Azul. Barcelona: Destino, 1994.	Regás, Rosa	Azul	1994	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1994	La cinta azul permaneció en el bolsillo, pero como si el conocimiento de esa nueva circunstancia le hubiera desarmado y tranquilizado a un tiempo dejó de estrujarla y casi la olvidó. Y cuando a la mañana siguiente tumbado solo en la playa se preguntaba con una cierta melancolía qué sentido tenía ahora el curso intensivo de natación al que se había apuntado y al que ya había asistido con terror todos los días de la semana para intentar aprender antes de que ella pudiera darse cuenta de que apenas sabía nadar, olvidó también que podía llegar precisamente en aquel momento. Y así fue. Irrumpieron en la playa por la puerta por
La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	La Federación Italiana de Natación (FIN) ha decidido suspender cautelarmente —hasta que termine su investigación— a los 27 nadadores que el último sábado firmaron e hicieron público un documento en el que se protestaba por la planificación federativa ante los campeonatos mundiales de Roma'94. Entre los nadadores suspendidos figuran Stefano Battistelli, Luca Sacchi y Massimo Trevisan. Efe.
«XAVIER VENTURA». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Fuentes del COI indicaron a este diario que según un informe interno de este organismo los deportes más cuestionados y que podrían desaparecer de los juegos son el pentatlón moderno, el boxeo, la lucha grecorromana, la natación sincronizada y algunas pruebas por equipo (tenis de mesa, tiro con arco, etcétera) que se juzgan artificiales. Pero desde que comenzaron los rumores que afectan a estos deportes, el organismo olímpico ha recibido alrededor de 40.000 cartas de deportistas pidiendo que las mencionadas disciplinas no desaparezcan.
«HONG KONG». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	HONG KONG. Afp. Las nadadoras de China han sufrido unas condiciones de entrenamiento que pueden ser calificadas como "una verdadera tortura" a fin de poder colocarse en los primeros puestos de la natación mundial, afirmó ayer miércoles Zhuang Yong, campeona olímpica de los 100 metros libre y medalla de plata en la prueba de 50 metros en los Juegos de Barcelona'92, y que, tras su retirada, forma parte ahora del equipo técnico de la natación femenina china. Por contra, Zhuang rechazó de manera tajante las acusaciones
«HONG KONG». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	a fin de poder colocarse en los primeros puestos de la natación mundial, afirmó ayer miércoles Zhuang Yong, campeona olímpica de los 100 metros libre y medalla de plata en la prueba de 50 metros en los Juegos de Barcelona'92, y que, tras su retirada, forma parte ahora del equipo técnico de la natación femenina china. Por contra, Zhuang rechazó de manera tajante las acusaciones de que las nadadoras chinas se dopan. Estas acusaciones se han recrudecido tras los recientes Campeonatos del Mundo celebrados en Roma, en los que el equipo de China apabulló.
«HONG KONG». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Tras estos Mundiales, la asociación de entrenadores denunció "el aparente resurgimiento del uso abusivo de drogas destinadas a mejorar el rendimiento y las marcas en la natación femenina", denuncia que se dirigía, aunque sin citarla, a la selección de China.
«HONG KONG». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	El inicio de la ascensión a la fama de la natación china empezó en los Juegos Olímpicos de Seúl'88, cuando se obtuvo una medalla de plata. "Sin embargo, en aquel momento nadie nos prestó la menor atención", dice Zhuang Yong. Es ahora, después de su éxito en los Juegos Olímpicos de Barcelona y, sobre todo, tras el dominio casi total en los
«HONG KONG». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Olímpicos de Seúl'88, cuando se obtuvo una medalla de plata. "Sin embargo, en aquel momento nadie nos prestó la menor atención", dice Zhuang Yong. Es ahora, después de su éxito en los Juegos Olímpicos de Barcelona y, sobre todo, tras el dominio casi total en los Mundiales de Roma cuando la natación china se enfrenta a las acusaciones más virulentas de un doping sistemático, semejante al que permitió a la desaparecida República Democrática de Alemania ser imbatible en la natación femenina durante años.
«HONG KONG». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Es ahora, después de su éxito en los Juegos Olímpicos de Barcelona y, sobre todo, tras el dominio casi total en los Mundiales de Roma cuando la natación china se enfrenta a las acusaciones más virulentas de un doping sistemático, semejante al que permitió a la desaparecida República Democrática de Alemania ser imbatible en la natación femenina durante años.
«Lardín se recupera y podrá jugar ante el Celta». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			No se acentúan nunca las mayúsculasVersión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	"Swimming World", una de las revistas más influyentes en el mundo de la natación, ha decidido no incluir a las campeonas chinas, que dominaron claramente el pasado Mundial, en su cuadro de honor de fin de año. "Es la primera vez en 35 años que tomamos una decisión así. Todos vimos lo que ocurrió con las alemanas y qué sucedió después", ha dicho Philippe Whitten, redactor
«CIUDADANOS. Carreras populares contra la droga.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			En el texto no se acentúan nunca las mayúsculasVersión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	Una ola de un metro en el lago de Banyoles. Una ola de entre 80 centímetros y 1,20 metros de altura que se produjo en el lago de Banyoles (Pla de l'Estany) causó daños en el Club de Natación. El concejal de Seguridad Ciudadana, Joan Ventura, explicó que "se trata de un fenómeno muy localizado en el lago". La ola, que se produjo a las 8 de la mañana del sábado, fue causada por la caída de unas rocas calcáreas del fondo del lago. Europa Press.
«DE LOS TEBEOS &#34;El 'culpable' de mi pasión por la ciencia fue mi padre, que cuando tenía ocho años me regaló unos TEBEOS sobre la vida de Pasteur y Robert Koch. Fue tanto lo que me impresionaron que decidí que iba a consagrar mi vida a hacer vacunas para salvar a la humanidad&#34;.». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España			En el texto no se acentúan nunca las mayúsculasVersión realizada sobre texto plano. En el texto no se acentúan las mayúsculas	— Efectivamente. Para estructurar la mente primero hay que estructurar el cuerpo. Empecé a correr, llegando a hacer los 100 metros lisos sin respirar y los 100 metros vallas. Fui bastante bueno consiguiendo algunas marcas universitarias. También practiqué la natación. Era un gran atleta, pero nunca participé en deportes de equipo.
«JORDI PALAREA». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	, la irritación de los ojos de los nadadores. Pues bien, en los próximos JJ.OO. de Atlanta se ha confiado esta delicada tarea a una empresa catalana. La firma se llama Astral y está ultimando la instalación de un equipo de filtraje en la piscina olímpica de la Universidad de Georgia, sede de las pruebas de natación. Astral cuenta con una buena tarjeta de visita, puesto que ya filtró el agua de la piscina Picornell durante los JJ.OO. de Barcelona y la del reciente campeonato del mundo de natación. Corría el año 1969 cuando Joan Planes, actual director general de la firma, empezó a fabricar tubos de acero en un pequeño taller
«JORDI PALAREA». La Vanguardia. Barcelona: T.I.S.A, 1994.		La Vanguardia	1994	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas	y está ultimando la instalación de un equipo de filtraje en la piscina olímpica de la Universidad de Georgia, sede de las pruebas de natación. Astral cuenta con una buena tarjeta de visita, puesto que ya filtró el agua de la piscina Picornell durante los JJ.OO. de Barcelona y la del reciente campeonato del mundo de natación. Corría el año 1969 cuando Joan Planes, actual director general de la firma, empezó a fabricar tubos de acero en un pequeño taller del Poblenou de Barcelona. Los tubos dieron forma después a escaleras para piscinas y, al albur del "boom" de la segunda residencia de los 70, la empresa
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				taparrabos, de nacionalidad chipriota, que mariposeaba de chica en chica. Su cuerpo era una feria de tatuajes: anclas, norays, toda clase de embarcaciones, tiburones y chicas. Chicas de todos los calibres, en especial desnudas, con su vello pubiano y todo. Su profesión saltaba a la vista: campeón de natación.
Leguineche, Manuel: El camino más corto. Una trepidante vuelta al mundo en automóvil. Barcelona: Plaza y Janés, 1996.	Leguineche, Manuel	El camino más corto. Una trepidante vuelta al mundo en automóvil	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Nuestro coche, desembarcado en el puerto de Beirut desde el Lydia, hoy convertido por los chinos en casino flotante. El campeón de natación «Johnny» fue salvado por los pelos de morir ahogado.
Cidón Madrigal, J.L.: Stop a la celulitis. Todas las soluciones. Madrid: Temas de hoy, 1995.	Cidón Madrigal, J.L.	Stop a la celulitis. Todas las soluciones	1995	Primera edición	No ficción	Escrito	Libro	Salud	España			Preliminares: a modo de introducción y Epílogo. No se acentúan las mayúsculas	– Hacer ejercicio siempre que sea posible. Los deportes más efectivos son natación, bicicleta y aerobic, ya que todas estas prácticas hacen trabajar intensamente la zona de los glúteos, piernas y caderas.
Cidón Madrigal, J.L.: Stop a la celulitis. Todas las soluciones. Madrid: Temas de hoy, 1995.	Cidón Madrigal, J.L.	Stop a la celulitis. Todas las soluciones	1995	Primera edición	No ficción	Escrito	Libro	Salud	España			Preliminares: a modo de introducción y Epílogo. No se acentúan las mayúsculas	Fig. 25. Dentro de la planificación para eliminar y quemar esa grasa que tanto te molesta, es fundamental dedicar a diario un mínimo de veinte minutos a la carrera continua, marcha rápida, natación, o bien bicicleta; lo que te sea más sencillo.
Mansilla, Ignacio: Conocer el ciclismo. Madrid: Gymnos, 1995.	Mansilla, Ignacio	Conocer el ciclismo	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	Además de en esta serie de disciplinas, la bicicleta también se utiliza en el deporte del triatlon, compuesto por una prueba de natación, una de ciclismo y una carrera a pie.
Mansilla, Ignacio: Conocer el ciclismo. Madrid: Gymnos, 1995.	Mansilla, Ignacio	Conocer el ciclismo	1995	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	– Otros se decantan por la práctica de otros deportes como el footing; la natación; el esquí de fondo, muy practicado por los ciclistas; incluso algunos deportes de equipo como el fútbol, el balonmano o el baloncesto.
Aguilar Camín, Héctor: El error de la luna. México D.F.: Alfaguara, 1995.	Aguilar Camín, Héctor	El error de la luna	1995	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica			Un jueves regresó exhausta y tersa del club, luego de dos horas de natación y gimnasia. Devoraba un plátano y armaba a manotazos el emparedado de dos pisos que iba a darse de cena, cuando recibió la noticia de que su abuela quería hablar con ella. Sintió la mala vibración en el aire, pero acabó de amontonar el emparedado y subió acosándolo a dentelladas por los bordes,
«Mercenarios de leyenda». Geo. Madrid: G+J Ediciones, 1995-06-03.		Geo	1995	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				En Hong Kong, los recién llegados descubrirán otras dos cosas: las botas militares y las clases de natación. Dado que en Borneo, durante la lucha contra la invasión indonesia, murieron más gurjas ahogados que en combate, se tiene un cuidado especial en hacer flotar a unos hombres acostumbrados, como mucho, a arroyos pequeños, y en cuyo idioma no existe el verbo "nadar".
«En un río de montaña o en una playa en la que nadie nos ve, ¿tiene sentido meterse en el agua con un bañador? Nadar desnudos o tomar el sol sin complejos supone una liberación para el cuerpo y la mente. Una gozada de la que solo se atreven a disfrutar los más audaces». Integral. Barcelona: Oasis, 1995-07-03.		Integral	1995	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				más importantes. Todas las criaturas terrestres viven un momento de gozo cuando se bañan en el mar, pues no en vano del agua procede la vida. Estamos en la playa tomando el sol una media hora, cuando empezamos a sudar y a tener calor nos sumergimos en agua fría, y tras unos minutos de natación volvemos a la arena para secarnos. En este ciclo, aparte de estimular nuestro sistema nervioso central y erradicar el nerviosismo y el estrés, la sangre, por la acción combinada del frío y del calor, va desde los órganos profundos hasta la superficie de la piel arrastrando sustancias metabólicas y residuos tóxicos que luego
«BREVES DE DEPORTES». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Dos records en natación
«BREVES DE DEPORTES». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	La alemana Sandra Voelker (100 espalda) y el ruso Vladimir Selkov (50 espalda) cerraron la segunda y última jornada de la prueba puntuable para la Copa del Mundo de natación, en piscina de 25 metros, con dos nuevos records. Las marcas de Sandra Voelker y Vladimir Selkov fueron el digno colofón a una prueba puntuable, la de Gelsenkirchen, en la que se rebajaron otros tres records más, dos mundiales y uno de Europa.
«BREVES DE DEPORTES». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del primer semestre de 1995	PEKÍN.– Una delegación de expertos de la Federación Internacional de Natación (FINA) llegó a Pekín ayer para investigar los posibles casos de dopaje de los deportistas chinos, informan fuentes oficiales. La delegación internacional, que está encabezada por el secretario honorífico de la FINA, Gunnar Werner, se entrevistará con miembros de la Federación de Natación China (FNCH), con quienes tratarán temas como las
«BREVES DE DEPORTES». El Mundo. Madrid: Unidad Editorial, 1995.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del primer semestre de 1995	.– Una delegación de expertos de la Federación Internacional de Natación (FINA) llegó a Pekín ayer para investigar los posibles casos de dopaje de los deportistas chinos, informan fuentes oficiales. La delegación internacional, que está encabezada por el secretario honorífico de la FINA, Gunnar Werner, se entrevistará con miembros de la Federación de Natación China (FNCH), con quienes tratarán temas como las sanciones por consumo de estimulantes prohibidos en China. / EFE
«El domingo se jugarán el paso a las semifinales». El Mundo. Madrid: Unidad Editorial, 1995-04-20.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Incidencias: Pabellón Príncipe Felipe de Zaragoza. 7.000 espectadores. Real Madrid y Amway igualan a una victoria su playoff de cuartos de final. Se guardó un minuto de silencio en memoria de Antonio Burillo, pionero del baloncesto zaragozano en el Centro Natación Helios, equipo que posteriormente llegaría a ser el actual Zaragoza.
«Waterpolo. Campeonatos de Europa. España pierde ante Hungría toda opción de optar a medalla». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	En natación hubo récord nacional de Claudia Franco en 100 metros libres, y del relevo 4x200
«Waterpolo. Campeonatos de Europa. España pierde ante Hungría toda opción de optar a medalla». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano. Incluido en CD ROM del segundo semestre de 1995	En natación, la española Claudia Franco obtuvo el cuarto puesto y un nuevo récord de España en la prueba de 100 metros libres, dentro de la primera jornada de los Campeonatos de Europa que ayer comenzaron en el «Stadionbad» de Viena. En la misma prueba, la alemana Franziska Van Almsick logró su primer triunfo en estos Europeos.
«El Palacio de Congresos abrirá sin permiso». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Las tres macrofiestas que se han suspendido son la del Club Natación Canoe, Polideportivo Magariños y Pabellón del Real Madrid, todas en la capital. Los organizadores de la fiesta del Pabellón del Real Madrid fueron los primeros en retirarse, hace ya una semana.
«El bicampeón del mundo padece molestias musculares en la espalda y no estará en Austria en septiembre». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	Natación. Martín López Zubero, lesionado, no acudirá al Mundial
«El bicampeón del mundo padece molestias musculares en la espalda y no estará en Austria en septiembre». El Mundo. Madrid: Unidad Editorial, 1996.		El Mundo	1995	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Versión realizada sobre texto plano	MIAMI.— Ayer se confirmó que el subcampeón español de natación, Martín López Zubero, 25 años, sufre una lesión muscular en la espalda que le impedirá participar en los próximos Campeonatos del Mundo que se celebrarán a finales de septiembre en Austria.
