BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«Suecia cerró con un rotundo 5-0 el match ante la India, en Gotenburgo, por la final de la Copa Davis 1987. Comienza el torneo internacional juvenil Orange Bowl, en Miami Beach, con la participación de un equipo argentino». Clarín. Buenos Aires: 1987-12-21.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Los jugadores suecos, después de recibir réplicas de la tradicional Ensaladera de Plata. Al centro, el capitán Hans Olsson. Es el equipo más poderoso en el tenis mundial.
«Suecia cerró con un rotundo 5-0 el match ante la India, en Gotenburgo, por la final de la Copa Davis 1987. Comienza el torneo internacional juvenil Orange Bowl, en Miami Beach, con la participación de un equipo argentino». Clarín. Buenos Aires: 1987-12-21.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Phillipe Chatrier, presidente de la Federación Internacional de Tenis, entregó la famosa "ensaladera de plata" a los jugadores suecos. Y Juan Antonio Samaranch, presidente del Comité Olímpico Internacional, les entregó a cada uno un diploma de honor por la "conducta deportiva".
«Suecia cerró con un rotundo 5-0 el match ante la India, en Gotenburgo, por la final de la Copa Davis 1987. Comienza el torneo internacional juvenil Orange Bowl, en Miami Beach, con la participación de un equipo argentino». Clarín. Buenos Aires: 1987-12-21.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	WUPPERTAL, Alemania Federal (DPA).– La número 1 del tenis mundial femenino, Steffi Graf, ganó el cuadrangular de exhibición jugado aquí al vencer en la final a la búlgara Manuela Maleeva 6-4 y 6-3. En las semifinales, Graf superó a Lori McNeil 6-0 y 6-1, y Maleeva a Helena Sukova, 6-3 y 6-3.
«Suecia cerró con un rotundo 5-0 el match ante la India, en Gotenburgo, por la final de la Copa Davis 1987. Comienza el torneo internacional juvenil Orange Bowl, en Miami Beach, con la participación de un equipo argentino». Clarín. Buenos Aires: 1987-12-21.		Clarín	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	El equipo de la Asociación Argentina de Tenis está integrada por los siguientes jugadores: Varones hasta 18: ; hasta 16: ; mujeres hasta 18: ; hasta 16: .
«La buena hora del IPC». Revista Hoy. Chile: 1987-03-01.		Revista Hoy	1987	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	– ¿Más tenis que fútbol?
«La buena hora del IPC». Revista Hoy. Chile: 1987-03-01.		Revista Hoy	1987	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	Jaime Pérez se mostró partidario de "una mayor transparencia en el manejo de las cifras que arrojan las encuestas y en la determinación de las ponderaciones, porque hay cosas que llaman a engaño". En su opinión, "ni hoy ni en 1978 el tenis ha sido más popular que el fútbol y sin embargo en el IPC las raquetas de tenis tienen una ponderación mayor que los balones de fútbol".
«La buena hora del IPC». Revista Hoy. Chile: 1987-03-01.		Revista Hoy	1987	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	partidario de "una mayor transparencia en el manejo de las cifras que arrojan las encuestas y en la determinación de las ponderaciones, porque hay cosas que llaman a engaño". En su opinión, "ni hoy ni en 1978 el tenis ha sido más popular que el fútbol y sin embargo en el IPC las raquetas de tenis tienen una ponderación mayor que los balones de fútbol".
Puga, María Luisa: La forma del silencio. México: Siglo XXI Editores, 1987.	Puga, María Luisa	La forma del silencio	1987	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica			árboles, rodeados por rebozos y camisas de manta, por caras indígenas, por burros, mecapaleros y perros hambrientos, resultaban como recién desembarcados de Marte. Ahí sí, silenciosos, caminaban los tres por la calzada que lleva al centro, con su escaso equipaje de mano. Nótese que las mochilas, los tenis, los blue jeans no estaban aún de moda. Que el plástico, las marcas, las camisas vaqueras, no proliferaban  como ahora. De manera que hasta usualmente resultaban bien distintos, aunque la gente de Pátzcuaro ha visto desde siempre tanto turista, que tres más no debe haber significado nada.
Puga, María Luisa: La forma del silencio. México: Siglo XXI Editores, 1987.	Puga, María Luisa	La forma del silencio	1987	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica			era el plástico. Había, claro, madera y fierro también, pero la sensación que producía el departamento era ésa. No se sentía sabor ni olor. No se sentía cariño de ese que se oye. Era película. El niño que bajaba en la tardecita con un pan bimbo untado con mantequilla de cacahuate, tenis, pantaloncito corto, camisa que no se arruga. En el quicio de la puerta, ora en un pie, ora en el otro, mordisqueando su pan y esperando a que nos decidiéramos a bajar al garage para seguir con la competencia de trompos. Mi hermana y yo a lo mejor, estábamos seriamente enfrascadas en una
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				l hombro, porque en Crucita, al decir de su padrino, alentaba, más profundamente que en ningún otro miembro del clan, el orgullo de casta. Altiva, bella, discreta, era buena estudiante, sabía manejar los cubiertos de pescado con desenvoltura, opinar juiciosamente sobre altas cuestiones, jugar al tenis, andar, mirar, vestir un traje largo y arrancar cuatro notas armoniosas del piano del salón. En una palabra, a pesar de la lisura de su pecho (que ella asumía como una prueba más de su distinción), Crucita daba la talla, convivía con los adultos, en tanto los dos pequeños quedaban
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				sobresaliente cum laude en el doctorado por la Universidad de  Madrid, aspirante a judicatura y muy versado en derecho testamentario. Tía Macrina, única hembra de cuatro hermanos, veneraba a éstos y, con cualquier motivo, se refería a ellos con una admiración sin límites. Así, si Crucita planteaba su problema del revés en el tenis («con una mano no tengo fuerzas y, con dos, no acierto a dirigir la bola») tía Macrina entornaba los párpados, eclipsando sus bellos ojos propincuos y decía:
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				llegó el tío Jairo y les hizo el efecto de un hombre normal, pelo fuerte, entrecano, mandíbula cuadrada y traje gris, bien cortado, los ojos tristes, ligeramente fruncidos como si la luz le  deslumbrase. Maduro y soltero, sin amigos en la ciudad, los jueves acompañaba a Crucita a jugar al tenis y los sábados asistía a las soirées familiares, aunque era más bien taciturno y hablaba poco, tan sólo lo imprescindible y cuando era requerido. Pero si tomaba la palabra, tía Macrina le escuchaba embobada, porque tenía un tono de voz empastado, muy bronco y varonil, y sus facciones, en especial los ojos
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				Ajeno a tales especulaciones, tío Jairo seguía yendo los jueves al tenis con Crucita y los domingos con papá Telmo a tomar baños cutáneos en los pinares. Un día se encontró con los niños y la señora Zoa ante las taquillas del cinema Lux, especializado en películas del oeste y, en un gesto de liberalidad, pidió un palco y se quedó con ellos. Flora y
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				— Pues sale con Crucita, Amalia, y juega al tenis con ella.
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				Pese a esta deficiencia, tío Jairo, desde su llegada, mostró su preferencia por ella. Charlaban y reían por naderías, y a las clases prácticas de tenis añadía el tío frecuentes explicaciones teóricas en las que se hacía necesario tomar a Crucita por  los hombros, o por la cintura, o por las axilas, y hacerle flexionar o rotar su elástico cuerpo. La muchacha aceptaba con deleite estas enseñanzas, y por su parte trataba a tío Jairo con el mayor afecto y
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				Al regresar del tenis para tomar el té, antes de que sus padres hubieran resuelto la estrategia a  adoptar ante el problema, Crucita se encaró con papá Telmo y le preguntó a bocajarro:
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				, escuálida desde niña,  había adelgazado aún más: su sonrisa era feble, mate la mirada de sus ojos verdes. Aunque se resistía a la confidencia, los problemas iban saliendo a flote, engarzados unos a otros, como las cerezas («estaba un poco sola, Jairo no la acompañaba a jugar al tenis, no siempre tenía tiempo de almorzar en casa, los amigos con quienes alternaba eran muy jóvenes e insustanciales, su marido se mostraba atento con ella pero cuando se reunía con su sobrino Luisito se volvía insoportable, ponían música y hablaban de cosas abstrusas en tono de broma»). Noblemente reconocía que mamá Zita y
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				era efectivamente una rémora, y peor aún que su edad, la fría soledad de aquel caserón vetusto». Papá Telmo, que había comentado al conocer el piso que era una residencia «envarada, forense, de fiscal barbudo», le animó a buscar amigas, a salir a la calle, a frecuentar el tenis, y mamá Zita, de regreso a casa, de común acuerdo con tía Cruz, la sugirió telefónicamente la conveniencia de visitar a Inesita Pons, hija de una amiga de infancia, cuya dirección le facilitó. Este contacto mejoró un poco las cosas. Crucita comenzó a orientarse. Inesita era espontánea, vital, práctica, salía
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				tía Cruz, la sugirió telefónicamente la conveniencia de visitar a Inesita Pons, hija de una amiga de infancia, cuya dirección le facilitó. Este contacto mejoró un poco las cosas. Crucita comenzó a orientarse. Inesita era espontánea, vital, práctica, salía de compras con ella, la asoció al Real Club de Tenis Puerta de Hierro y allí iban juntas, en bicicleta, todas las tardes. Pero cuanto más gratas eran sus expansiones, más torvos resultaban los regresos a casa. Dorotea, la vieja criada, apenas la hablaba y los amigos de Jairo, en especial «el sobrino Luisito», no reparaban en ella. Sus tentativas para
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				cursilería, a su provincianismo, a su mal gusto, a sus pretensiones, pero, de pronto, tras su fiasco con Jairo, se veía obligada a soportar la humillación de la derrota: miradas conmiserativas, sonrisas abortadas, medias palabras, preguntas impertinentes. Salía poco de casa; su reducto de antaño, el tenis, lo tenía abandonado y no frecuentaba amigas ni espectáculos. La política como tal no la atraía, tal vez porque nunca puso interés en comprenderla. No obstante, la trastornaba la posibilidad  de que un día las turbas de desharrapados se desbordasen y quemasen el viejo palacio de los condes de Pradoluengo con la misma vesania con que
García Hortelano, Juan: Mucho cuento. Madrid: Mondadori, 1987.	García Hortelano, Juan	Mucho cuento	1987	Primera edición	Ficción	Escrito	Libro	Relato	España			Mayúsculas sin acentuar en el original	el tono conyugal. Pura, con los ojos abiertos, gozaba el tedio de repetitivas fantasías obscenas entremezclándose con recuerdos sentimentales. Cada tanto, el servicio retiraba con diligente suavidad a don Ricardo o a doña Felicidad, aún vivos, pero estropajosos. Del picadero, de las ralas praderas y de las pistas de tenis llegaba a los salones, con el rumor de la lluvia, un vigorizante olor a barro. Y no resultaba incongruente que, mientras se constituía una partida de tresillo o de julepe, se aproximase, disfrazada de liviana con un vestido estampado, Gertrudis, la recién divorciada de Valeriano.
García Hortelano, Juan: Mucho cuento. Madrid: Mondadori, 1987.	García Hortelano, Juan	Mucho cuento	1987	Primera edición	Ficción	Escrito	Libro	Relato	España			Mayúsculas sin acentuar en el original	Apoyado contra la alambrada de la pista de tenis, los ojos alzados al cielo anubarrado y el alma en un clamor, el Cronista titulado se preguntaba cómo los dioses permitían que, en un mismo domingo, un garambainas de redactor jefe le robase la novia del sábado a quien, habiendo consagrado la existencia a la Historia, la Historia escarnecía. Se sentía
Fuentes, Carlos: Cristóbal Nonato. Madrid: Fondo de Cultura Económica, 1988.	Fuentes, Carlos	Cristóbal Nonato	1987	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica		Interrogaciones y exclamaciones aparecen únicamente las de cierre	que a ella le construían pesebres en sus terrenos una bola de paracaidistas y damnificados de los terremotos. Narices, decía doña Lucha Plancarte de López, esposa del eminente financiero y ministro, establos para los nacimientos del 24 de diciembre, pues, a mí Dios me escrituró mi casa en Lomas del Sol con cinco mil metros, cancha de tenis, con mis excusados de mármol negro y mis recámaras tapizadas de piel de lince para frotarse muy a gusto la espalda antes de hacer la memelolo en colchón de agua con melodiosas músicas entubadas por el gran compositor Mussart y mi báscula televisiva que me anuncia electrónicamente mi peso y la imagen de la figurita ideal a la que me
«EL PAÍS, Madrid». El País. Madrid: Diario El País, S.A., 1987-04-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				y continuados por los bloques occidental y oriental en 1980 y 84, respectivamente, la mayoría de las protestas en el deporte han tenido como desencadenante a Suráfrica. Este país es boicoteado en los foros olímpicos y en la mayoría de los internacionales —salvo actuaciones individuales más o menos encubiertas, como son los casos del tenis o el golf— por su discriminación racial. La Federación Americana de Atletismo, por ejemplo, prohibió, en 1985, al surafricano Mark Plaatjes correr en la maratón de Boston, y la Federación Yugoslava de Yudo suspendió, en 1984, a tres yudokas por participar en un torneo en Suráfrica. Hay, además
«Gabriela Sabatini eliminó a Arantxa Sánchez en París». El País. Madrid: Diario El País, S.A., 1987-06-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				TENIS
«Gabriela Sabatini eliminó a Arantxa Sánchez en París». El País. Madrid: Diario El País, S.A., 1987-06-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Arantxa Sánchez Vicario, de 15 años y seis meses de edad, fue eliminada ayer por la argentina Gabriela Sabatini, séptima cabeza de serie a los 17, en los cuartos de final del torneo de tenis de Roland Garros. Sabatini venció por 6-4 y 6-0 en 1.05 horas. Arantxa, pese a su derrota, cobrará casi tres millones de pesetas. En el torneo de dobles masculino, Alberto Tous y José López Maeso pasaron sorprendentemente a las semifinales al vencer a los checoslovacos Navratil y Birner por 6-2 y 6-4. Arantxa no hizo el ridículo
«Gabriela Sabatini eliminó a Arantxa Sánchez en París». El País. Madrid: Diario El País, S.A., 1987-06-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				, aguantó el tipo un poco más. Con 4-3, tuvo una bola para romper el servicio de Sabatini. Es valiente Arantxa; quizá demasiado, porque ese punto y los decisivos se los jugó con golpes ganadores. Y le salieron mal. Arantxa es la Sánchez Vicario que más tarde ha entrado en el mundo del tenis profesional, pero puede ser la primera en llegar a lo más alto. Pese a perder ayer con facilidad —en la segunda manga combinó golpes excelentes con fallos infantiles—, tiene la fuerza mental y física necesaria para triunfar en un tenis en el que la diferencia entre las 15 primeras y las demás es abismal. La
«Gabriela Sabatini eliminó a Arantxa Sánchez en París». El País. Madrid: Diario El País, S.A., 1987-06-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				mal. Arantxa es la Sánchez Vicario que más tarde ha entrado en el mundo del tenis profesional, pero puede ser la primera en llegar a lo más alto. Pese a perder ayer con facilidad —en la segunda manga combinó golpes excelentes con fallos infantiles—, tiene la fuerza mental y física necesaria para triunfar en un tenis en el que la diferencia entre las 15 primeras y las demás es abismal. La alemana occidental Steffi Graf derrotó a la búlgara Manuela Maleeva por 6-4 y 6-1. El sueco Wilander, al francés Benhabiles por 5-7, 6-1, 6-3 y 6-3. El alemán occidental Becker, al estadounidense Arias por 5-7, 6-3
«EL PAÍS, Madrid». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				Una pista de tenis embrujada, en la serie 'Misterio'
«EL PAÍS, Madrid». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				La serie de intriga Misterio ofrece hoy el episodio titulado La pista de tenis, dirigido por Cyril Frankel e interpretado por Peter Graves y Hannah Gordon. El episodio está basado en un relato de Michael Hastings. Un avión militar se estrella y sólo el piloto logra salir del aparato en llamas, mientras que el copiloto muere abrasado. Años más tarde, este accidente tendrá consecuencias terroríficas para los nuevos habitantes de una mansión
«EL PAÍS, Madrid». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				se estrella y sólo el piloto logra salir del aparato en llamas, mientras que el copiloto muere abrasado. Años más tarde, este accidente tendrá consecuencias terroríficas para los nuevos habitantes de una mansión victoriana próxima al lugar del siniestro. Los problemas empiezan cuando Innes, hija del vicario local, juega al tenis en la pista de la mansión y hiere a su compañero durante el partido. Más tarde, los dueños de la mansión, Maggie y Harry, juegan un partido cuando, de repente, Harry sufre un misterioso ahogo. Esa misma noche, Maggie ve una luz que proviene de la cancha de tenis, al tiempo que escucha
«EL PAÍS, Madrid». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				juega al tenis en la pista de la mansión y hiere a su compañero durante el partido. Más tarde, los dueños de la mansión, Maggie y Harry, juegan un partido cuando, de repente, Harry sufre un misterioso ahogo. Esa misma noche, Maggie ve una luz que proviene de la cancha de tenis, al tiempo que escucha los sonidos característicos de un partido. Pero la pista está vacía. Siguen produciéndose sucesos extraños que llevan a pensar a Maggie, al fin, que la pista de tenis está embrujada. El asunto es encargado a un parapsicólogo, que logra filmar cómo una sombra que se ríe tenebrosamente le asesina
«EL PAÍS, Madrid». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				de repente, Harry sufre un misterioso ahogo. Esa misma noche, Maggie ve una luz que proviene de la cancha de tenis, al tiempo que escucha los sonidos característicos de un partido. Pero la pista está vacía. Siguen produciéndose sucesos extraños que llevan a pensar a Maggie, al fin, que la pista de tenis está embrujada. El asunto es encargado a un parapsicólogo, que logra filmar cómo una sombra que se ríe tenebrosamente le asesina. La solución, esta noche a las 23.45 en la primera cadena, dentro del espacio Misterio.
«Emilio Sánchez, semifinalista en Baastad al ganar al sueco Jarryd». El País. Madrid: Diario El País, S.A., 1987-08-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				TENIS
«Juegos Africanos». El País. Madrid: Diario El País, S.A., 1987-08-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				La Federación Internacional de Tenis ha solicitado al Comité Olímpico Internacional que incremente el cuadro femenino de tenis en los Juegos Olímpicos de Seúl 88 de 32 a 4 8 jugadoras. En la competición masculina está prevista la participación máxima de 64 tenistas.– EFE.
«Juegos Africanos». El País. Madrid: Diario El País, S.A., 1987-08-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				La Federación Internacional de Tenis ha solicitado al Comité Olímpico Internacional que incremente el cuadro femenino de tenis en los Juegos Olímpicos de Seúl 88 de 32 a 4 8 jugadoras. En la competición masculina está prevista la participación máxima de 64 tenistas.– EFE.
«Edberg elimina a Sánchez Vicario en Baastad». El País. Madrid: Diario El País, S.A., 1987-08-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				TENIS
«Edberg elimina a Sánchez Vicario en Baastad». El País. Madrid: Diario El País, S.A., 1987-08-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El equipo sueco de tenis, vencedor de Francia en los cuartos de final de la Copa Davis, se encuentra reunido al completo para preparar la semifinal contra España y, de paso, terminar de grabar un disco con tal motivo. La canción principal del disco, titulada Espíritu del tenis, con ritmo disco, está escrita y compuesto
«Edberg elimina a Sánchez Vicario en Baastad». El País. Madrid: Diario El País, S.A., 1987-08-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El equipo sueco de tenis, vencedor de Francia en los cuartos de final de la Copa Davis, se encuentra reunido al completo para preparar la semifinal contra España y, de paso, terminar de grabar un disco con tal motivo. La canción principal del disco, titulada Espíritu del tenis, con ritmo disco, está escrita y compuesto por el ex jugador de tenis, Danne Attlerud, situado entre les sesenta mejores jugadores suecos de los años setenta. El coro de la canción, inédito hasta la fecha, está integrado por los tenistas Mats Wilander, Stefan Edberg, Kent Carlsson, Anders Jarryd, Joakim Nystroem, Mikael Pernfors y
«Edberg elimina a Sánchez Vicario en Baastad». El País. Madrid: Diario El País, S.A., 1987-08-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				los cuartos de final de la Copa Davis, se encuentra reunido al completo para preparar la semifinal contra España y, de paso, terminar de grabar un disco con tal motivo. La canción principal del disco, titulada Espíritu del tenis, con ritmo disco, está escrita y compuesto por el ex jugador de tenis, Danne Attlerud, situado entre les sesenta mejores jugadores suecos de los años setenta. El coro de la canción, inédito hasta la fecha, está integrado por los tenistas Mats Wilander, Stefan Edberg, Kent Carlsson, Anders Jarryd, Joakim Nystroem, Mikael Pernfors y Jan Gunnarsson, además del capitán del equipo, Hasse Olsson, el entrenador, Carl-Axel
«Jagger frente a Trenas». El País. Madrid: Diario El País S.A., 1987-10-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				le recordara la letra de las tres canciones en las que, simplemente, se menciona alguna droga y desde luego no para incitar a su consumo. La entrevista fue una más del tipo estático al que nos tiene tan acostumbrados TVE; el único guiño del realizador era enseñar de cuando en cuando al espectador las zapatillas de tenis del cantante, como queriendo dar a entender que Jagger no es lord Mountbatten. Las preguntas eran tan tópicas, tan ininteresantes y tan ridículas que justificaron la respuesta de Jagger en una ocasión: "Eso es muy aburrido". Así, en un momento dado, la presentadora pregunta: "A usted le llaman
«Javier Sánchez será el 'número dos' ante Suecia». El País. Madrid: Diario El País, S.A., 1987-10-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Manuel Orantes, capitán del equipo español, decidió ayer que Javier Sánchez Vicario sea el número dos en la semifinal de la Copa Davis de tenis entre España y Suecia, que se iniciará hoy. Javier Sánchez, de 19 años, debutará así en sustitución de Sergio Casal. Según el sorteo realizado ayer, Mats Wilander y Emilio Sánchez Vicario, los dos número uno, abrirán la eliminatoria en el Real Club de Tenis Barcelona (once de la mañana, TVE-2). Luego jugarán Stefan Edberg
«Javier Sánchez será el 'número dos' ante Suecia». El País. Madrid: Diario El País, S.A., 1987-10-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				que Javier Sánchez Vicario sea el número dos en la semifinal de la Copa Davis de tenis entre España y Suecia, que se iniciará hoy. Javier Sánchez, de 19 años, debutará así en sustitución de Sergio Casal. Según el sorteo realizado ayer, Mats Wilander y Emilio Sánchez Vicario, los dos número uno, abrirán la eliminatoria en el Real Club de Tenis Barcelona (once de la mañana, TVE-2). Luego jugarán Stefan Edberg y Javier Sánchez. Wilander y Javier Sánchez cerrarán la semifinal el domingo. El equipo sueco es favorito para jugar su quinta final consecutiva.
«Javier Sánchez será el 'número dos' ante Suecia». El País. Madrid: Diario El País, S.A., 1987-10-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Suecia es, sin duda, el país más potente en el tenis actual. Pese a las lesiones de tres de sus mejores jugadores sobre tierra —Carlsson, Nystroem y Pernforns—, presenta en Barcelona un equipo con Stefan Edberg y Mats Wilander, números dos, tres, respectivamente, en la clasificación mundial. Edberg, ganador del Grand Slam junior en 1983, venció en los dos últimos Open de
«Siete cabezas de serie amenazan con boicotear el campeonato español». El País. Madrid: Diario El País, S.A., 1987-12-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				TENIS
«Tenis.». El País. Madrid: Diario El País, S.A., 1987-12-01.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Tenis.
«El COOB 92 aplaza la elección de la mascota por la baja calidad de los diseños en un concurso restringido». El País. Madrid: Diario El País, S.A., 1987-12-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				tiro con arco, tiro olímpico y voleibol. Un segundo bloque recoge los deportes que han variado su ubicación con respecto al informe ganador y, por tanto, el COOB 92 deberá pactar con el COI esos cambios: halterofilia, balonmano (finales y mujeres), hípica (concurso completo), piragüismo (aguas bravas), tenis, tenis de mesa y voleibol. Un tercer grupo engloba a los deportes (béisbol, piraguismo, remo y vela), que poseían diversas sedes alternativas en el dossier. La solución al piragüismo (canal del Llobregat) y la vela (base naútica en Poble Nou) deberá ultimarse durante los próximos
«El COOB 92 aplaza la elección de la mascota por la baja calidad de los diseños en un concurso restringido». El País. Madrid: Diario El País, S.A., 1987-12-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				arco, tiro olímpico y voleibol. Un segundo bloque recoge los deportes que han variado su ubicación con respecto al informe ganador y, por tanto, el COOB 92 deberá pactar con el COI esos cambios: halterofilia, balonmano (finales y mujeres), hípica (concurso completo), piragüismo (aguas bravas), tenis, tenis de mesa y voleibol. Un tercer grupo engloba a los deportes (béisbol, piraguismo, remo y vela), que poseían diversas sedes alternativas en el dossier. La solución al piragüismo (canal del Llobregat) y la vela (base naútica en Poble Nou) deberá ultimarse durante los próximos meses.
«El COOB 92 aplaza la elección de la mascota por la baja calidad de los diseños en un concurso restringido». El País. Madrid: Diario El País, S.A., 1987-12-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				más garantías. En algunos casos como, por ejemplo, la Feria, se ha tenido en cuenta la conveniencia, en la medida posible, de aligerar el consumo de espacio del recinto ferial para complicar lo menos posible el calendario de los salones". En ese sentido se han sacado las competiciones de halterofilia y tenis de mesa de los palacios del Centenario y Victoria Eugenia, del recinto ferial. En ese mismo bloque se encuentra el piragüismo (aguas bravas), cuya novedad es que el COOB 92 ha solicitado al COI que incorpore al programa olímpico el eslalon de aguas bravas.
«Los jugadores no boicotearán el Campeonato de España». El País. Madrid: Diario El País, S.A., 1987-12-02.		El País	1987	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				TENIS
