BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«El fútbol español ha tocado fondo». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El fútbol español ha tocado fondo
«El fútbol español ha tocado fondo». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Hay que echar a los mercaderes del templo. El fútbol español ha tocado fondo y ha embarrancado. No es posible salvar la nave con los sistemas de siempre y los capitanes adocenados. Hay que salvar el fútbol porque es la única manera de defender al resto de los deportes que se nutren de un presupuesto que casi íntegramente sale de las quinielas. En otras circunstancias habría
«El fútbol español ha tocado fondo». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Hay que echar a los mercaderes del templo. El fútbol español ha tocado fondo y ha embarrancado. No es posible salvar la nave con los sistemas de siempre y los capitanes adocenados. Hay que salvar el fútbol porque es la única manera de defender al resto de los deportes que se nutren de un presupuesto que casi íntegramente sale de las quinielas. En otras circunstancias habría que pensar en la conveniencia de cerrar el quiosco. Durante años se hizo del fútbol una religión y ahora todo son herejías. El fútbol español ha
«El fútbol español ha tocado fondo». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	sistemas de siempre y los capitanes adocenados. Hay que salvar el fútbol porque es la única manera de defender al resto de los deportes que se nutren de un presupuesto que casi íntegramente sale de las quinielas. En otras circunstancias habría que pensar en la conveniencia de cerrar el quiosco. Durante años se hizo del fútbol una religión y ahora todo son herejías. El fútbol español ha llegado al colmo de las desdichas: ganar un partido a Chipre, pero haciendo el ridículo. El deporte español es uno de los pocos estamentos que no ha pasado en los años de la transición por el mínimo cambio. Todo está como estaba.
«El fútbol español ha tocado fondo». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	salvar el fútbol porque es la única manera de defender al resto de los deportes que se nutren de un presupuesto que casi íntegramente sale de las quinielas. En otras circunstancias habría que pensar en la conveniencia de cerrar el quiosco. Durante años se hizo del fútbol una religión y ahora todo son herejías. El fútbol español ha llegado al colmo de las desdichas: ganar un partido a Chipre, pero haciendo el ridículo. El deporte español es uno de los pocos estamentos que no ha pasado en los años de la transición por el mínimo cambio. Todo está como estaba. Nada ha cambiado.
«El fútbol español ha tocado fondo». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El deporte español, y especialmente el fútbol, ni siquiera ha sufrido la experiencia de un ligero cambio en los nombres. Es como si nada hubiera sucedido. Más bien parece que hemos vuelto atrás. No hay prácticamente diferencia alguna entre lo que era la Delegación nacional de Deportes y el actual Consejo Superior de Deportes. El único decorado diferente en la gran farsa del deporte
«El fútbol español ha tocado fondo». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	No hay compartimiento más reacio al cambio que el deportivo. Al frente de las federaciones nacionales, casi los mismos. Al frente de las responsabilidades del fútbol, los de siempre. Nada puede tambalearse. Ni siquiera ante la evidencia se piensa en la renovación.
«El fútbol español ha tocado fondo». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Según publicó un periódico deportivo la pasada semana, «el estado mayor —Federación y seleccionador— lo está haciendo bien. El problema radica en la infantería —jugadores—». La frase de Pablo Porta es absolutamente desafortunada. Cargar a los jugadores la responsabilidad de cuanto le sucede a la selección es una falacia. El fútbol español está en baja, pero no tanto como el propio equipo nacional, al que dirige un hombre abotagado.
«El fútbol español ha tocado fondo». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	l compromiso. Los resultados de los últimos tiempos no son satisfactorios ni siquiera en los partidos amistosos, que es donde cimentó su fama de hombre afortunado. La selección necesita un hombre nuevo. Alguien capaz de jugársela. Alguien que esté dispuesto a aguantar derrotas a cambio de hacer un equipo para el Mundial. El fútbol español necesita un entrenador con autoridad. Un entrenador que tenga el valor de Menotti, de apostar por unos determinados jugadores cuya alineación no sea contradictoria, como sucede cuando se coloca a Joaquín junto a Del Bosque.
«Los árbitros se asocian». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	FÚTBOL
«Los árbitros se asocian». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El domingo se aprobó la constitución de la Asociación Nacional de Arbitros de Fútbol Españoles (ANAFE). El resultado fue de 324 votos a favor, uno en contra y dos abstenciones. El primer presidente de la asociación será el ex colegiado navarro Orrantía, pero sólo, con carácter provisional.
«La constitución de la Asociación Nacional de Arbitros se aprobó el domingo». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	La constitución de la Asociación Nacional de Arbitros de Fútbol Españoles (ANAFE) fue aprobada el pasado domingo por 324 votos, correspondientes a otros tantos árbitros de los 7.000 que existen actualmente en España, tanto en categorías nacionales como regionales. La constitución de la Asociación se llevó a cabo en la reunión mantenida en un hotel madrileño y a la que asistieron un total de cuarenta árbitros.
«España, deprimente ante Chipre». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Se logró la clasificación, pero con un fútbol de ínfima categoría
«Héctor Rial». El País. Madrid: Diario El País, S.A., 1979-12-11.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Héctor Rial, ex jugador del Real Madrid e internacional, regresó de El Salvador, donde dirigió durante tres meses a la selección nacional de fútbol. Su decisión de dejar el cargo fue por la situación que atraviesa el país. Al parecer, tiene ofertas para entrenar equipos mexicanos y argentinos.
Feldman, Simón: La realización cinematográfica. Barcelona: Gedisa, 1996.	Feldman, Simón	La realización cinematográfica	1979	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Argentina	Río de la Plata		No se acentúan las mayúsculas. Se ha quitado un fragmento de texto que en la edición en papel está erróneamente colocado al inicio de la página 118, y se lo ha desplazado al lugar al que corresponde, al final de la página 146.	Habremos unido, tal vez, una escena familiar, una regata en el río, un combate de jinetes medievales, un bebé comiendo su puré, un partido de fútbol. Todas ellas presentarán una extraña, pero categórica continuidad entre sí. El movimiento permanente de izquierda a derecha, habrá relegado a tercer término las diferencias entre cada una de las tomas, estableciendo una fluidez inesperada, pero cierta.
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				frente al estrecho de Mesina, rematado en un cabo, que creo se llama... ¡No me acuerdo de cómo se llama!; la suela es todo el golfo de Tarento: más o menos, así. Ahora el tacón, donde está Brindisi... Y frente a la puntera, un balón, como en el fútbol, o mejor, como en el rugby, porque no es redondo. Este balón se denomina Sicilia... ¡Ya está! ¡Qué bonita es Italia! ¿La conoce usted?
Luca de Tena, Torcuato: Los renglones torcidos de Dios. Barcelona: Planeta, 1994.	Luca de Tena, Torcuato	Los renglones torcidos de Dios	1979	Primera edición	Ficción	Escrito	Libro	Novela	España				espantable de los satélites con sus planetas, de los planetas con sus soles, de los soles con sus galaxias y de las galaxias entre sí, hasta fundirse toda la materia astral en un solo cuerpo que se iría apretando cada vez más sobre su propio núcleo hasta reducirse al tamaño de un balón de fútbol, más tarde de una nuez, después de una canica, de un guisante, de un grano de mostaza, de una mota de polvo, de un corpúsculo microscópico de infinita  densidad, pues contendría concentrada la totalidad de la masa de los Nueve Universos. Como no podía accionar los brazos para expresarse, lo
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				44. Campeonato del Mundo de Fútbol 1966.
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Campeonatos del mundo de fútbol
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Atendiendo las preferencias, casi obsesivas, de la masa ciudadana del Planeta por el deporte y en particular por el fútbol, que aunque el escritor aragonés Mariano de Cavia propuso denominarlo balompié no ha tenido demasiada aceptación popular. Es conveniente para los coleccionistas de sellos reunir esta temática, pero no en su conjunto por resultar un tanto difícil dados sus dilatados contornos, sino en una de sus secciones más apreciadas la ya citada del fútbol y dentro
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				por el fútbol, que aunque el escritor aragonés Mariano de Cavia propuso denominarlo balompié no ha tenido demasiada aceptación popular. Es conveniente para los coleccionistas de sellos reunir esta temática, pero no en su conjunto por resultar un tanto difícil dados sus dilatados contornos, sino en una de sus secciones más apreciadas la ya citada del fútbol y dentro de éste los campeonatos del mundo, por su corto desarrollo en signos de franqueo, que desde 1930 hasta hoy se han disputado en diferentes lugares. Competición internacional, que se celebra cada cuatro años, para la conquista de la copa Jules Rimet, trofeo otorgado al equipo que venza por tres veces
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				45. Hojitas bloque del Campeonato del Mundo de Fútbol 1966.
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				46. Sellos de Polonia, serie completa, del Campeonato del Mundo de Fútbol 1966.
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En las Islas Británicas se considera que ha nacido el fútbol moderno. En cambio otros suponen que fueron los normandos y bretones que con el «choúle» se encargaron de ello en la época de Guillermo el Conquistador, siglo XI. Hacia el año 1530 se le consideró como el mejor medio para el desarrollo físico y de la personalidad, y en 1515 se publicó un volumen
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Jacobo I Estuardo, en 1617, promulgó en Inglaterra la «Declaration of Sports» que anuló prácticamente toda prohibición relativa al fútbol y permitió a éste granjearse cada vez mayor número de adeptos entre la población inglesa y sobre todo entre los estudiantes de los «Colleges». Una hipótesis admitida explica el número de componentes de un equipo de fútbol, basándose en el hecho de que en los «Colleges» las habitaciones albergaban a diez estudiantes
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				1617, promulgó en Inglaterra la «Declaration of Sports» que anuló prácticamente toda prohibición relativa al fútbol y permitió a éste granjearse cada vez mayor número de adeptos entre la población inglesa y sobre todo entre los estudiantes de los «Colleges». Una hipótesis admitida explica el número de componentes de un equipo de fútbol, basándose en el hecho de que en los «Colleges» las habitaciones albergaban a diez estudiantes además de un preceptor.
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				47. Sellos de Panamá sobrecargados, emitidos para el Campeonato del Mundo de Fútbol de 1966.
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En 1855 se fundaba la primera Sociedad futbolística, el «Sheffield Club», y algo más tarde el «Blackheat Club». El 26 de octubre de 1863 se considera como la fecha de arranque del fútbol moderno, pues aquel día se constituyó en Londres la «Foot-ball Association» y se  dictaron las primeras reglas que después fueron aceptadas por las otras sociedades. En 1871 se estableció que el portero podía tocar la pelota con las manos dentro de su área y en 1873 se fajaron las normas del saque de esquina,
Serrano Pareja, Antonio: Coleccionismo de sellos. León: Everest, 1979.	Serrano Pareja, Antonio	Coleccionismo de sellos	1979	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				De la octava Copa del Mundo de Fútbol se pusieron en circulación, entre otros, los siguientes valores: Albania, ocho sellos; Afganistán, tres signos postales: de 2 afgani carmín y negro, de 6 afg. ultramar y negro y de 12 afg. marrón y negro: Adén, siete sobrecargados; Bulgaria, cinco valores y una hojita bloque;
Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.	Boido, Guillermo	Einstein o la armonía del mundo	1980	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Argentina	Río de la Plata			extiende" el espacio físico. En esa acepción, los fenómenos ocurren en un espacio físico de tres dimensiones: no hay ninguna cuarta dimensión espacial. Pero los matemáticos utilizan los términos "dimensión" y "espacio" con otro significado, que resulta de generalizar el primero. Para estimar el rendimiento de su equipo de fútbol usted puede extraer de la tabla de posiciones en el campeonato los números que indican el puntaje, los partidos ganados,  los empatados y los perdidos, los goles a favor y en contra. En total: seis números, presentados en cierto orden. La entidad matemática que resulta le permite estimar el rendimiento de su equipo
Cayetano, Moisés: Autonomías, ocio, educación y cultura. Madrid: Zero, 1980.	Cayetano, Moisés	Autonomías, ocio, educación y cultura	1980	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				letrero permanente, de coto: «La cultura no es vuestra». «Prohibido entrar en el santa santorum». ¡Y era lo que se pretendía! El objetivo de la clase dominante, del bloque de los poderosos: «lo vuestro es el trabajo... y las distracciones en los bares, el fútbol y los toros, la televisión y las películas "picantes", la lavadora superautomática —¡fijaos qué de cosas os damos para facilitar vuestro trabajo!— y las noches de sábado-fiesta. Lo nuestro, el recinto azul y oro de la cultura, para la que hace falta... espíritu de sacrificio, abnegación
Cayetano, Moisés: Autonomías, ocio, educación y cultura. Madrid: Zero, 1980.	Cayetano, Moisés	Autonomías, ocio, educación y cultura	1980	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				Se pueden lograr equipos de fútbol, balonmano, baloncesto, tenis, frontón, golf. Igualmente, tener grupos gimnásticos, de carreras, etc. Se organizan competiciones con otros centros, coordinadas por una especie de «liguilla».
Cayetano, Moisés: Autonomías, ocio, educación y cultura. Madrid: Zero, 1980.	Cayetano, Moisés	Autonomías, ocio, educación y cultura	1980	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				por centros culturales, asociaciones de vecinos, colegios, residencias de estudiantes, etc. Insisten una y otra vez... Si observamos estos ciclos, veremos en ellos una mayoría (dentro de los pocos que asisten, claro) de personas asiduas, que los siguen como hay forofos que van detrás de «su» equipo de fútbol o «su» torero; el resto son personas que asisten por curiosidad o porque de una u otra forma se ven presionados, pero en la mayoría de los casos lo hacen sin entusiasmo, sin interés, y sin ganas de repetir.
Cayetano, Moisés: Autonomías, ocio, educación y cultura. Madrid: Zero, 1980.	Cayetano, Moisés	Autonomías, ocio, educación y cultura	1980	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				– Campo anexo polideportivo: gimnasio, atletismo, fútbol, balonmano, baloncesto, tenis, etc.
Mahieu, Roma: La gallina ciega. Madrid: Vox, 1980.	Mahieu, Roma	La gallina ciega	1980	Fecha de estreno	Ficción	Escrito	Libro	Teatro	Argentina	Río de la Plata		Estrenada por el "Teatro de Buenos Ayres" el 6 de abril de 1980 en el Teatro Principal de la ciudad de Valencia, dentro del marco del I Encuentro Teatral Latinoamericano.	ACTOR CUATRO A lo mejor puedo ir a ver el partido de fútbol, el domingo que viene...
Mahieu, Roma: La gallina ciega. Madrid: Vox, 1980.	Mahieu, Roma	La gallina ciega	1980	Fecha de estreno	Ficción	Escrito	Libro	Teatro	Argentina	Río de la Plata		Estrenada por el "Teatro de Buenos Ayres" el 6 de abril de 1980 en el Teatro Principal de la ciudad de Valencia, dentro del marco del I Encuentro Teatral Latinoamericano.	ACTOR CUATRO Los domingos había fútbol...
Fasano Mertens, Federico: Después de la derrota: Un eslabón débil llamado Uruguay. México: Nueva Imagen, 1980.	Fasano Mertens, Federico	Después de la derrota: Un eslabón débil llamado Uruguay	1980	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	Uruguay	Río de la Plata		Preliminares: Introducción y epílogo	, pretendió asumir la forma de un "expansionismo imperial deportivo". La guerra contra otras naciones, exaltando el sentimiento nacional, se disputaría en los rectángulos engramillados que dieron nacimiento a la legendaria "garra charrúa". Ni esa posibilidad pudieron aprovechar nuestros desamparados  uniformados. Uruguay ni siquiera pudo estar presente en el campeonato mundial de futbol celebrado en Argentina. En los Juegos Olímpicos Panamericanos de Puerto Rico, en julio de 1979, ocupó el último lugar, sin un solo punto a su favor, ni una sola medalla ganada, ni siquiera de bronce, colocándose detrás de Ecuador, Guyana, Bahamas, Antillas Holandesas, San Salvador y Barbados. Es la primera
Villoro, Juan: La noche navegable. México D.F.: Joaquín Mortiz, 1981.	Villoro, Juan	La noche navegable	1980	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica			Luego tomé la botella y vi el fondo verde; verde como una cancha de fútbol. Me dio tristeza mirarla por última vez, había que decirle adiós porque era lo único que me iba a ayudar a cometer el asesinato. Pero me contenté con acariciarla levemente. Después la rompí contra la mesa; los vidrios saltaron como queriendo pelear, nomás que ni lo sentí. Sólo veía el
Villoro, Juan: La noche navegable. México D.F.: Joaquín Mortiz, 1981.	Villoro, Juan	La noche navegable	1980	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica			En el colegio había un cuate que pintaba increíble. Un día me enseñó un cuadro lleno de lumbre. "Es la ciudad peligrosa", me dijo, y a mí se me ocurrieron cosas muy diferentes a ese dibujo. Fui pensando en los colegios, los parques, las neverías, los equipos de fútbol, todo lo que estaría bajo el fuego, tan bien hecho que me lo creí y se  lo conté a mi hermana. Cuando llegó la carta de mis papás le dije que era de la ciudad peligrosa, que nos invitaban.
«Cunningham: &#34;Inglaterra tiene una gran selección&#34;». El País. Madrid: Diario El País, S.A., 1980-02-09.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Inglaterra, ausente del último Mundial —Italia le cerró el paso— está dispuesta a volver al primer plano del fútbol mundial. Será uno de los protagonistas de la fase final de la Eurocopa, tras darse un paseo en el grupo de clasificación. Para el madridista Laurie Cunningham, integrante del equipo inglés, éste es uno de los favoritos para el título de la Eurocopa, gracias, sobre todo, a Keegan.
«Comenzó la reunión del comité ejecutivo del COI». El País. Madrid: Diario El País, S.A., 1980-02-09.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Mientras tanto, el presidente Brasileño, João Figueiredo, se opuso al boicot y desea que los atletas de su país acudan a Moscú, según señaló João Havelange, presidente de la Federación Internacional de Fútbol y miembro del Comité Olímpico Brasileño, que se entrevistó con él. Por otro lado, un juez de la Corte Suprema del estado de Nueva York, Norman Harvey, falló a favor de los representantes de Taiwan en los JJO0 de invierno, puntualizando que «deberán desfilar bajo la bandera de la República de China, utilizar su
«García Hernández, con dificultad para cuajar». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Los clubes de fútbol están matando la gallina de los huevos de oro. A base de elevar desmesuradamente el precio de las entradas van a conseguir que el cemento dé color a las gradas en los días de partido. Con subir los precios y suprimir los encuentros televisivos, dentro de muy pocos años el fútbol será un espectáculo camp: sólo
«García Hernández, con dificultad para cuajar». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Los clubes de fútbol están matando la gallina de los huevos de oro. A base de elevar desmesuradamente el precio de las entradas van a conseguir que el cemento dé color a las gradas en los días de partido. Con subir los precios y suprimir los encuentros televisivos, dentro de muy pocos años el fútbol será un espectáculo camp: sólo para carrozas.
«García Hernández, con dificultad para cuajar». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Los directivos actuales, que gastan alegremente el dinero en figuras, la mayoría de los casos escasamente rentables, que incluso presentan a sus asambleas presupuestos que de antemano se sabe que darán números rojos, deben comenzar a entrar en razón. Al fútbol van cada día menos mujeres y menos niños.
«García Hernández, con dificultad para cuajar». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El problema económico del fútbol tiene un precedente claro en los toros. La fiesta taurina no decayó por la falta de figuras solamente. Su declive definitivo se inició en el momento en que el aficionado tuvo que dejar a la mujer en casa. Los toros son un espectáculo para personas mayores. El fútbol acabará igual si no se pone remedio a
«García Hernández, con dificultad para cuajar». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El problema económico del fútbol tiene un precedente claro en los toros. La fiesta taurina no decayó por la falta de figuras solamente. Su declive definitivo se inició en el momento en que el aficionado tuvo que dejar a la mujer en casa. Los toros son un espectáculo para personas mayores. El fútbol acabará igual si no se pone remedio al problema.
«García Hernández, con dificultad para cuajar». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Que el fútbol perdiera el primer puesto del deporte nacional, quizá fuera bueno porque hay otros mucho más formativos física e intelectualmente, pero en este país, para practicar cualquier disciplina deportiva, todavía es necesario que el fútbol se tenga en pie. Las quinielas siguen siendo el alimento de todo el deporte nacional. Gracias a su dinero es
«García Hernández, con dificultad para cuajar». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Que el fútbol perdiera el primer puesto del deporte nacional, quizá fuera bueno porque hay otros mucho más formativos física e intelectualmente, pero en este país, para practicar cualquier disciplina deportiva, todavía es necesario que el fútbol se tenga en pie. Las quinielas siguen siendo el alimento de todo el deporte nacional. Gracias a su dinero es posible cualquier otra manifestación deportiva.
«García Hernández, con dificultad para cuajar». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Según se señaló, los numerosos impuestos con los que se ven gravados los clubes suponen en la práctica entre el 10% y el 15% del presupuesto de éstos, lo que conlleva, a juicio de los profesionales del fútbol, una situación injusta, por considerarse que los clubes no son sociedades de lucro. Se están intentando encontrar posibles soluciones que puedan incidir en un tratamiento más acorde con la auténtica realidad de las entidades futbolísticas. El derecho a la imagen de los clubes fue otro punto importante. Se intentará mejorar la explotación de los
«El Atlético eliminó, sin brillantez al Valladolid». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Valladolid y entusiasmaban al público. En el minuto cuatro, una de esas preciosas jugadas había dado lugar al primer gol del partido, y dos minutos después Pereira cabeceaba al palo un balón tras mala salida de Bebich. El público se las prometía muy felices ante lo que parecía ser una noche de fútbol y goles.
«El Atlético eliminó, sin brillantez al Valladolid». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	la eliminatoria. Su entrenador hizo comparecer en el campo a dos de los titulares que estaban en el banquillo, Jorge y More. Con eso, sin embargo, no hizo más que dar facilidades al Atlético, porque ante su juego más ofensivo los rojiblancos encontraban resquicios para penetrar. Se llegó así a un fase de fútbol más vistoso, con acciones de ataque del Atlético que culminaron en un segundo gol y dieron al meta Bebich oportunidades de demostrar que no es tan mal portero como había parecido antes. Pero en uno de sus ataques, el Valladolid se encontró con un gol gracias a un penalti inexistente, y la afición atlética tuvo
«El Castilla, en busca de otra sorpresa». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	«Es un equipo que juega buen fútbol. Tiene la ventaja de que no se juega nada, porque lo hace sin los agobios de ascender o de luchar por un puesto en la tabla. Son chicos seleccionados de la cantera del Madrid y tienen clase. No es tan extraño que hayan llegado lejos en la Copa. Pero nosotros debemos eliminarles»
«GARCÍA CANDAU». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Los deportes minoritarios, y por ende deficitarios, no tienen otro recurso para sobrevivir que agarrarse al clavo ardiendo de la publicidad. En los deportes profesionales las razones son más evidentes todavía porque los déficit acumulados en los últimos años alcanzan cifras de locura. Incomprensiblemente, la Federación de Fútbol ha puesto trabas al tema y algunos clubes muestran un extraño pudor ante el tema que, no obstante, no les impide montar bingos con su nombre.
«Castronovo negó que intentara &#34;arreglar&#34; el Málaga-Salamanca». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	, sobre todo jurídicamente, porque es la primera vez que me sucede una cosa de esta clase». Orozco, por su parte, omitió en su declaración, ante el Comité de Competición, por ejemplo, que Castronovo estuvo el domingo presente en el partido Málaga-Salamanca y que después del encuentro conversaron «de cosas de fútbol», como aseguró el jugador argentino.
