BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				después, la realidad del deporte mundial le obligaría a virar hacia una reforma, que sigue siendo tímida y defensiva. El «Manifiesto» había estado bastante inspirado en el «Ensayo de doctrina del deporte», modelo de trabajo cultural promovido por un organismo nacional («Alto Comisionado para la juventud y el Deporte» de Francia) (1964).
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				General de 1970 en Lisboa, y finalmente con el trabajo de una Comisión Internacional de Redacción. El objetivo principal era dar a restituir a las actividades físicas su verdadero papel dentro de la educación. El «leit-motif» del denso documento es el de la prioridad que se debe dar al aspecto educativo del deporte y de la actividad física en general: El deporte-juego y el entrenamiento deportivo se integran en el sistema general de la educación física. La competición tiene también mucho de educativa, por lo cual es menester tomar las precauciones para que la competición tenga un somero valor formativo y educativo. La primordial atención debe ser concedida a
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				trabajo de una Comisión Internacional de Redacción. El objetivo principal era dar a restituir a las actividades físicas su verdadero papel dentro de la educación. El «leit-motif» del denso documento es el de la prioridad que se debe dar al aspecto educativo del deporte y de la actividad física en general: El deporte-juego y el entrenamiento deportivo se integran en el sistema general de la educación física. La competición tiene también mucho de educativa, por lo cual es menester tomar las precauciones para que la competición tenga un somero valor formativo y educativo. La primordial atención debe ser concedida a los educadores a través de la actividad físico-deportiva, los cuales deben
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				es menester tomar las precauciones para que la competición tenga un somero valor formativo y educativo. La primordial atención debe ser concedida a los educadores a través de la actividad físico-deportiva, los cuales deben ser verdaderos pedagogos y hombres cultos. Apela al sentido de los gobernantes y administradores para una mayor ayuda, una prioridad, a este deporte educativo y a la educación física en general, en vez de la predominante atención al deporte de alta competición y espectacular.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				. La primordial atención debe ser concedida a los educadores a través de la actividad físico-deportiva, los cuales deben ser verdaderos pedagogos y hombres cultos. Apela al sentido de los gobernantes y administradores para una mayor ayuda, una prioridad, a este deporte educativo y a la educación física en general, en vez de la predominante atención al deporte de alta competición y espectacular.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				elaborados simultánea e independientemente por otros organismos internacionales. Pero, por lo que se produce, no parece que haya sido muy escuchado fuera del ámbito de afiliados a la F.I.E.P. o influidos por ella. De todas formas, el «Manifiesto Mundial sobre Educación Física», se resiente también del mismo talante defensivo frente al avasallador deporte de alta competición.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				El 29 de agosto de 1972, víspera de la inauguración de los juegos Olímpicos, el Director General de la Unesco, René MAHEU pronunciaba otro importante mensaje a los participantes al Congreso Mundial de Ciencias del Deporte celebrado la semana precedente a los Juegos. Fue un mensaje notable. De los varios millares de periodistas y «radiotelevisistas» de todo el mundo que estaban ya allí para informar sobre los inminentes juegos, se contaban con los dedos de la mano los que se hallaban presentes en la sala del discurso.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Después de recordar una vez más los altos valores del deporte, acepta MAHEU que: «el deporte, como fenómeno social, es uno de los productos desprendidos del incremento del ocio ocasionado por la mecanización, y que su asombrosa expansión se debe más a esa especie de horror al vacío que lo ha convertido en una ocupación para la creciente cantidad de tiempo libre
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Después de recordar una vez más los altos valores del deporte, acepta MAHEU que: «el deporte, como fenómeno social, es uno de los productos desprendidos del incremento del ocio ocasionado por la mecanización, y que su asombrosa expansión se debe más a esa especie de horror al vacío que lo ha convertido en una ocupación para la creciente cantidad de tiempo libre creada por la vida moderna, que a
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				la mecanización, y que su asombrosa expansión se debe más a esa especie de horror al vacío que lo ha convertido en una ocupación para la creciente cantidad de tiempo libre creada por la vida moderna, que al ideal de virtud predicado por sus apóstoles a principios de siglo.» De este apartamiento del deporte de sus funciones educativas son notablemente responsables los «propios sistemas educativos». Es menester impulsar los movimientos de profunda reforma del concepto y práctica de la educación que se han iniciado. «Menos adquisición de conocimientos y técnicas hacia la eficacia intelectual o física particular que desarrollo de las actitudes y aptitudes polivalentes que permitan a
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Pero a la vez —continúa su idea central— es menester impulsar la reforma del deporte en la sociedad. Dentro del deporte activo aboga por la desaparición de la «dualidad de sistemas que mutuamente se ignoran: la educación física y el deporte escolar y universitario, por un lado, y el simple deporte y actividades de aire libre, por otro». Reforma de la educación, para que ésta
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Pero a la vez —continúa su idea central— es menester impulsar la reforma del deporte en la sociedad. Dentro del deporte activo aboga por la desaparición de la «dualidad de sistemas que mutuamente se ignoran: la educación física y el deporte escolar y universitario, por un lado, y el simple deporte y actividades de aire libre, por otro». Reforma de la educación, para que ésta redescubra el deporte; y reforma del
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Pero a la vez —continúa su idea central— es menester impulsar la reforma del deporte en la sociedad. Dentro del deporte activo aboga por la desaparición de la «dualidad de sistemas que mutuamente se ignoran: la educación física y el deporte escolar y universitario, por un lado, y el simple deporte y actividades de aire libre, por otro». Reforma de la educación, para que ésta redescubra el deporte; y reforma del deporte, para que se dé cuenta de su enorme vigor educativo.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Pero a la vez —continúa su idea central— es menester impulsar la reforma del deporte en la sociedad. Dentro del deporte activo aboga por la desaparición de la «dualidad de sistemas que mutuamente se ignoran: la educación física y el deporte escolar y universitario, por un lado, y el simple deporte y actividades de aire libre, por otro». Reforma de la educación, para que ésta redescubra el deporte; y reforma del deporte, para que se dé cuenta de su enorme vigor educativo.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				sociedad. Dentro del deporte activo aboga por la desaparición de la «dualidad de sistemas que mutuamente se ignoran: la educación física y el deporte escolar y universitario, por un lado, y el simple deporte y actividades de aire libre, por otro». Reforma de la educación, para que ésta redescubra el deporte; y reforma del deporte, para que se dé cuenta de su enorme vigor educativo.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				activo aboga por la desaparición de la «dualidad de sistemas que mutuamente se ignoran: la educación física y el deporte escolar y universitario, por un lado, y el simple deporte y actividades de aire libre, por otro». Reforma de la educación, para que ésta redescubra el deporte; y reforma del deporte, para que se dé cuenta de su enorme vigor educativo.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Acaba MAHEU lamentando la explotación que hoy se hace del gran éxito del deporte, el cual es aprovechado por el «mercantilismo, el chauvinismo, la política. Ha llegado el tiempo de reaccionar, y de reaccionar enérgicamente, si se le quiere conservar al deporte su alma. Ha llegado el tiempo de elegir entre el circo romano y la palestra griega».
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Acaba MAHEU lamentando la explotación que hoy se hace del gran éxito del deporte, el cual es aprovechado por el «mercantilismo, el chauvinismo, la política. Ha llegado el tiempo de reaccionar, y de reaccionar enérgicamente, si se le quiere conservar al deporte su alma. Ha llegado el tiempo de elegir entre el circo romano y la palestra griega».
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Tan certero pensador como MAHEU no deja de pagar tributo al tópico de su tiempo, la manía de enfrentar con carácter irreconciliable a los dos deportes, en vez de adoptar la postura de ayudar a que estas dos insoslayables realidades de nuestro tiempo convivan pacíficamente.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				a los «cuadros cualificados a todos los niveles de la gestión administrativa y técnica, de la animación y del entrenamiento». Es de confiar que los máximos responsables sepan calibrar, hasta sus últimas consecuencias, lo que estas afirmaciones significan. No se trata sólo de albergar más y más fondos económicos para desarrollar el deporte, sino de proveer la forma de que los fondos se aprovechen con perfecta adecuación a las exigencias de la época. Un simple aumento de cantidades a repartir partiendo de viejas estructuras puede producir enormes desaciertos. Lo mismo puede decirse al hablar de los «cuadros cualificados». Pocas veces se mejora de verdad la
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Estructuras del deporte español contemporáneo
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Las estructuras deportivas existentes hoy en muchos países —me refiero a las oficiales más que a las asociaciones espontáneas— responden en general a épocas pasadas. El cambio del deporte, de su volumen, de su significación u operatividad, ha sido enorme, sobre todo en los últimos quince años. Las estructuras se han quedado anticuadas.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Al comienzo de esta tercera parte he planteado la pregunta acerca de qué encuadramiento administrativo debería tener el deporte. Son precisamente los problemas reales con sus estructuras, organizaciones y planificaciones los que motivan los estudios y las teorías. Poco se puede hacer con declaraciones nobles y palabras exigentes, si no se aplican al examen de estas realidades estructurales.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En España, por ejemplo, la organización del deporte en su forma actual fue estructurada en la década de los cuarenta. Antes de nuestra Guerra Civil, el deporte español carecía de estructuras generales. Más allá de las federaciones de algunas modalidades deportivas (fútbol, ciclismo, boxeo, tenis, etc.) existía desde 1924 el Comité Olímpico Español sin jurisdicción verdadera sobre ellas,
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En España, por ejemplo, la organización del deporte en su forma actual fue estructurada en la década de los cuarenta. Antes de nuestra Guerra Civil, el deporte español carecía de estructuras generales. Más allá de las federaciones de algunas modalidades deportivas (fútbol, ciclismo, boxeo, tenis, etc.) existía desde 1924 el Comité Olímpico Español sin jurisdicción verdadera sobre ellas, aunque con aceptación por parte de éstas de su superior rango deportivo.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Art. 1.º.– «La Dirección y el fomento del Deporte Español se encomienda a Falange Española Tradicionalista y de las J.O.N.S.»
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Art. 2.º.– «El Comité Olímpico Español —Consejo Nacional de Deportes—, constituido por acuerdo entre la Delegación Española del Comité Olímpico Internacional y la representación del deporte español, se organiza como Delegación Nacional de Deportes de Falange Española Tradicionalista y de las J.O.N.S.»
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Art. 2.º.– «El Comité Olímpico Español —Consejo Nacional de Deportes—, constituido por acuerdo entre la Delegación Española del Comité Olímpico Internacional y la representación del deporte español, se organiza como Delegación Nacional de Deportes de Falange Española Tradicionalista y de las J.O.N.S.»
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Art. 2.º.– «El Comité Olímpico Español —Consejo Nacional de Deportes—, constituido por acuerdo entre la Delegación Española del Comité Olímpico Internacional y la representación del deporte español, se organiza como Delegación Nacional de Deportes de Falange Española Tradicionalista y de las J.O.N.S.»
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Como dato curioso se observa que este Decreto constitutivo establece que el Comité Olímpico Español se convierte prácticamente en Delegación Nacional de Deportes de F.E.T. y de las J.O.N.S., lo que va en contra de los primeros principios de independencia política que el Comité Olímpico Internacional exige de todos y cada uno de los Comités Olímpicos Nacionales para que puedan ser reconocidos por él. Pero no es la única ocasión en que se va a conculcar tal norma básica olímpica.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En 1945 el «Boletín del Movimiento de F.E.T. y de las J.O.N.S.» publica una «Orden» por la que se aprueba el estatuto orgánico de la Delegación Nacional de Deportes.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				De su articulado cabe destacar algunos puntos que marcan claramente el carácter de organismo supremo y ejecutivo que se le asignaba a la Delegación Nacional de Deportes, no sólo en el ámbito del deporte sino también de la educación física.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				De su articulado cabe destacar algunos puntos que marcan claramente el carácter de organismo supremo y ejecutivo que se le asignaba a la Delegación Nacional de Deportes, no sólo en el ámbito del deporte sino también de la educación física.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				«La Delegación Nacional... tiene a su cargo la dirección y fomento de la educación física española y, por consiguiente, del deporte nacional en todos sus aspectos y modalidades...» (art. 1.º). «Son fines de la Delegación Nacional de Deportes: Dirigir técnica y administrativamente la educación física y los deportes (art. 2.º, a)...Disciplinar la educación física y el deporte españoles para la formación, conforme a las normas del
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				«La Delegación Nacional... tiene a su cargo la dirección y fomento de la educación física española y, por consiguiente, del deporte nacional en todos sus aspectos y modalidades...» (art. 1.º). «Son fines de la Delegación Nacional de Deportes: Dirigir técnica y administrativamente la educación física y los deportes (art. 2.º, a)...Disciplinar la educación física y el deporte españoles para la formación, conforme a las normas del Movimiento, de una juventud sana y fuerte de espíritu y cuerpo, mediante organizaciones directas o siguiendo e inspeccionando las realizaciones que lleven
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				«La Delegación Nacional... tiene a su cargo la dirección y fomento de la educación física española y, por consiguiente, del deporte nacional en todos sus aspectos y modalidades...» (art. 1.º). «Son fines de la Delegación Nacional de Deportes: Dirigir técnica y administrativamente la educación física y los deportes (art. 2.º, a)...Disciplinar la educación física y el deporte españoles para la formación, conforme a las normas del Movimiento, de una juventud sana y fuerte de espíritu y cuerpo, mediante organizaciones directas o siguiendo e inspeccionando las realizaciones que lleven a cabo otros organismos del Estado y del Movimiento
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				la educación física española y, por consiguiente, del deporte nacional en todos sus aspectos y modalidades...» (art. 1.º). «Son fines de la Delegación Nacional de Deportes: Dirigir técnica y administrativamente la educación física y los deportes (art. 2.º, a)...Disciplinar la educación física y el deporte españoles para la formación, conforme a las normas del Movimiento, de una juventud sana y fuerte de espíritu y cuerpo, mediante organizaciones directas o siguiendo e inspeccionando las realizaciones que lleven a cabo otros organismos del Estado y del Movimiento (2.º, e)...»
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Un extenso desarrollo (86 artículos) forma este primer «Estatuto orgánico de la Delegación Nacional de Deportes», que constituye la primera organización moderna del deporte español con visión nacional.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Un extenso desarrollo (86 artículos) forma este primer «Estatuto orgánico de la Delegación Nacional de Deportes», que constituye la primera organización moderna del deporte español con visión nacional.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				De esta ambigüedad legislativa se han derivado ciertos hechos trascendentales en el desarrollo contemporáneo del deporte y la educación física en España.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Como no quiero convertir esta consideración en una pesada enumeración y comparación de artículos legales (aunque no dejaría de ser enormemente esclarecedor tal análisis), voy a ceñirme a un resumen interpretativo de la evolución oficial del deporte y la educación física entre los años que van desde los primeros documentos legales de la postguerra hasta nuestros días.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				«Academias Nacionales José Antonio (Frente de Juventudes) e Isabel La Católica (Sección Femenina)» por Decreto de 2 de septiembre de 1941. Los tres organismos citados eran eminentemente organizaciones políticas; con un fin general político y diversos objetivos de acción social, educativa, cultural. Por el contrario, la Delegación Nacional de Deportes, pese a su encuadramiento, era por su tarea específica un organismo eminentemente técnico; con el fin general del desarrollo del deporte y la educación física; y con los objetivos más concretos de control, organización y fomento de infraestructuras.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				1941. Los tres organismos citados eran eminentemente organizaciones políticas; con un fin general político y diversos objetivos de acción social, educativa, cultural. Por el contrario, la Delegación Nacional de Deportes, pese a su encuadramiento, era por su tarea específica un organismo eminentemente técnico; con el fin general del desarrollo del deporte y la educación física; y con los objetivos más concretos de control, organización y fomento de infraestructuras.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				La Delegación Nacional de Deportes era, en cierta manera, más bien una superestructura técnica, carente de la mística autosuficiencia de sus organismos hermanos. Puede ello explicar la ausencia de un desarrollo estructural y de una organización eficiente, que caracterizan a esta Delegación. Hasta 1958 no se crearán las tímidas «Juntas Provinciales de Educación Física», de carácter
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				de sus organismos hermanos. Puede ello explicar la ausencia de un desarrollo estructural y de una organización eficiente, que caracterizan a esta Delegación. Hasta 1958 no se crearán las tímidas «Juntas Provinciales de Educación Física», de carácter mucho más representativo que ejecutivo; y hasta 1968, las delegaciones Provinciales de Educación Física y Deportes carentes, incluso actualmente, del personal y medios necesarios para un efectivo funcionamiento. Por todo ello la Delegación Nacional de Deportes, a diferencia de las otras Delegaciones, careció de verdadera efectividad en el territorio nacional. Teóricamente regía la educación física; pero ésta estaba en manos ajenas, al margen de todos los
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Delegación. Hasta 1958 no se crearán las tímidas «Juntas Provinciales de Educación Física», de carácter mucho más representativo que ejecutivo; y hasta 1968, las delegaciones Provinciales de Educación Física y Deportes carentes, incluso actualmente, del personal y medios necesarios para un efectivo funcionamiento. Por todo ello la Delegación Nacional de Deportes, a diferencia de las otras Delegaciones, careció de verdadera efectividad en el territorio nacional. Teóricamente regía la educación física; pero ésta estaba en manos ajenas, al margen de todos los votos y zalemas de unidad de criterio y de acatamiento de directrices, que en las reuniones oficiales se prodigaban a la Delegación Nacional
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				a diferencia de las otras Delegaciones, careció de verdadera efectividad en el territorio nacional. Teóricamente regía la educación física; pero ésta estaba en manos ajenas, al margen de todos los votos y zalemas de unidad de criterio y de acatamiento de directrices, que en las reuniones oficiales se prodigaban a la Delegación Nacional de Deportes.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En el ámbito del deporte federado, la D.N.D. no llega a ejercer una efectiva autoridad, a excepción de la esfera disciplinar. Las grandes Federaciones (Fútbol, Ciclismo, etc.) tienen sus ingresos al margen del control presupuestario de la Delegación, y siguen su propio régimen administrativo. Después de la llegada de Elola-Olaso al puesto de
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				, Ciclismo, etc.) tienen sus ingresos al margen del control presupuestario de la Delegación, y siguen su propio régimen administrativo. Después de la llegada de Elola-Olaso al puesto de Delegado Nacional (1956), se inicia un progresivo robustecimiento de la significación y del control efectivo de la Delegación  Nacional de Deportes —que pasa a ser denominada Delegación Nacional de Educación Física y Deportes (Decreto de 17 de mayo de 1956)— con respecto a las Federaciones deportivas y a las sociedades y clubs en general.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				control presupuestario de la Delegación, y siguen su propio régimen administrativo. Después de la llegada de Elola-Olaso al puesto de Delegado Nacional (1956), se inicia un progresivo robustecimiento de la significación y del control efectivo de la Delegación  Nacional de Deportes —que pasa a ser denominada Delegación Nacional de Educación Física y Deportes (Decreto de 17 de mayo de 1956)— con respecto a las Federaciones deportivas y a las sociedades y clubs en general.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				El desarrollo de la educación física y el deporte de la posguerra en España puede jalonarse en tres grandes períodos: Hasta la Ley de Educación Física (dic. 1961); entre ésta y el Decreto-Ley Regulador de las Normas de Estructura de la Secretaría General del Movimiento (en 1970); y desde esta fecha hasta nuestros días.
