BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
««La hechicera en palacio»». ABC. Madrid: Prensa Española, S.A., 1989-05-24.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Mayúsculas no acentuadas en el original	Hay que agradecer, sin embargo, que entre la trifulca, la televisión autonómica madrileña pueda todavía hacer emisiones esporádicas. Como la retransmisión del partido de baloncesto de la final de la Liga que Televisión Española no tuvo la gentileza de ofrecer. Ese era el verdadero acontecimiento televisivo del día, convirtiéndose en aperitivo antes de las «Parejas de Hollywood» de la noche, parejas como Lolo y Aíto, Martín y Norris, o Epi y Petrovic. El hechizo de
«Abdul Jabbar podría jugar la próxima temporada en Roma». ABC. Madrid: Prensa Española, S.A., 1989-06-28.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Baloncesto
«Abdul Jabbar podría jugar la próxima temporada en Roma». ABC. Madrid: Prensa Española, S.A., 1989-06-28.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Los directivos del club italiano son optimistas y cifran las posibilidades de fichar al mejor pívot de la historia del baloncesto en un ochenta por ciento. Para empezar, han conseguido que Jabbar interrumpa su vacaciones en Hawai para trasladarse a Los Angeles y escuchar la propuesta del Messaggero. Además, la oferta romana parece que tiene el apoyo del abogado y representante del mito viviente, Leonard Armato, que es oriundo de la región de
«Con el pálido hombre del traje gris». ABC. Madrid: Prensa Española, S.A., 1989-07-14.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				Sabina al término de su actuación se fue a tomar una copa al Marbella Club. Ya de paso podría quedarse unos días en Marbella para tomar un poco el sol y ponerse morenito. En la discoteca se encontró con el jugador de baloncesto Epi, que se encuentra estos días descansando con su esposa.
«TVE ofrecerá veinte partidos por año de la Liga femenina». ABC. Madrid: Prensa Española, S.A., 1989-07-25.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Baloncesto
«TVE ofrecerá veinte partidos por año de la Liga femenina». ABC. Madrid: Prensa Española, S.A., 1989-07-25.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El pasado fin de semana se celebró la asamblea de la Asociación de Clubes de Baloncesto Femenino (ACBF). De la misma ha surgido un nuevo espíritu dentro de las relaciones siempre tirantes con la Federación Española (FEB). Todo parece indicar que nos adentramos para la próxima campaña en lo que podría denominarse una nueva era para la competición femenina.
«Corbalán apunta alto El ex jugador de baloncesto Juan Antonio Corbalán es otro de los famosos nacionales que ha decidido pasar sus días de descanso en uno de los lugares que más actividad registran a lo largo del verano. En primera línea, en lo alto de Marbella, Corbalán acompañado por su mujer, con quien aparece en la imagen a la salida de la discoteca del Marbella Club.». ABC. Madrid: Prensa Española, S.A., 1989-07-25.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Corbalán apunta altoEl ex jugador de baloncesto Juan Antonio Corbalán es otro de los famosos nacionales que ha decidido pasar sus días de descanso en uno de los lugares que más actividad registran a lo largo del verano. En primera línea, en lo alto de Marbella, Corbalán acompañado por su mujer, con quien aparece en la imagen a la salida de la discoteca de
«Petrovic y Karl». ABC. Madrid: Prensa Española, S.A., 1989-08-06.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				– Petrovic y Karl fueron los grandes protagonistas en la presentación del equipo Real Madrid de baloncesto para la temporada 89-90. En el BBV Villalba destacan las incorporaciones de Schlegel, Soler y Rementería.
«73-69: Triunfo del Madrid sobre el Zalguiris Kaunas». ABC. Madrid: Prensa Española, S.A., 1989-08-26.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Baloncesto
«73-69: Triunfo del Madrid sobre el Zalguiris Kaunas». ABC. Madrid: Prensa Española, S.A., 1989-08-26.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El Real Madrid se impuso por cuatro puntos al Zalguiris Kaunas en la primera jornada del trofeo Teresa Herrera de baloncesto, que se disputa en La Coruña. Al descanso se llegó con ventaja del equipo soviético por seis puntos. El dominio madridista en la faceta reboteadora fue decisivo para su triunfo final. Sorprendió el escaso porcentaje de aciertos blancos desde más allá de los 6,25 metros: un acierto de diez tiros.
«Hemos visto». ABC. Madrid: Prensa Española, S.A., 1989-08-26.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				Baloncesto
«Hemos visto». ABC. Madrid: Prensa Española, S.A., 1989-08-26.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				le medía los mofletes a Joan Manuel Serrat por un quítame allá esas faldas, o Joe Cocker paseando una noble y vivida vejez que no deja olvidar la bebida altivez de su gloriosa actuación agarrado a una botella en el festival de Woodstock. El caso es que de pronto, sin previo aviso, la pantalla estaba ocupada por el baloncesto, divertida sorpresa fuera de programación.
«Clubes y jugadores de baloncesto empiezan hoy a negociar el convenio colectivo». ABC. Madrid: Prensa Española, S.A., 1989-09-04.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Clubes y jugadores de baloncesto empiezan hoy a negociar el convenio colectivo
«Clubes y jugadores de baloncesto empiezan hoy a negociar el convenio colectivo». ABC. Madrid: Prensa Española, S.A., 1989-09-04.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Las razones de los jugadores son muy loables, pero desde luego no lo es tanto su decisión de cargarse una competición por una razón en la que ellos tienen al menos el cincuenta por ciento de culpa. El convenio colectivo en el baloncesto español de máxima categoría es imperiosamente necesario porque hay que encontrar el sistema que convenga a todos en la cuestión de los fichajes.
«El soviético Garri Kasparov conquistó la Copa del Mundo». ABC. Madrid: Prensa Española, S.A., 1989-09-04.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Joaquín José Donato Martín, jugador de la Agrupación Deportiva Saconia, equipo aficionado de baloncesto de la localidad madrileña de Fuenlabrada, falleció ayer mientras se entrenaba con el resto de sus compañeros después de sufrir un desvanecimiento.
«Los traspasos perfilan al San Antonio como gran revelación de la temporada». ABC. Madrid: Prensa Española, S.A., 1989-09-04.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El caso del rubio base de los Sixers es significativo de lo bien que les está viniendo a los deportistas la competencia directa del baloncesto europeo con el norteamericano. En cuanto ven que tienen una opción seria de venirse a jugar a este lado del Atlántico aprovechan para revisar sus contratos y tratar de asegurarse el porvenir. En Estados Unidos no quieren que se produzcan más deserciones como las de Ferry, Shaw o Iavaroni y están dispuestos a tirar la casa
«Este es un partido que ha perdido el Atlético de forma parecida a lo que se conoce como voluntario. Lleno de miedo y de indecisiones, el equipo de casa se presentó con la lágrima puesta y la «de venganza» a flor de piel, supongo que sin culpa alguna por parte del llamado Clemente, asomado a la palestra durante la semana para dejarse notar en la sombra. No hay constancia de los recados que haya podido infundir el entrenador de la temporada que viene. Pero sí hay constancia de un cuadro desdibujado, muerto de pánico ante el campeón de Liga que está a punto de revalidar y que &mdash;dicho sea para que no cunda la equivocación&mdash; se limitó a sobar el balón, contener el dominio con el mínimo gasto y contentarse con sujetar las riendas del partido... Cuando se daba cuenta de que el Atlético estaba dispuesto a regalarlo todo («tirar la casa por ventana», literalmente), saludó a la afición y puso dos goles, dos, para respirar tranquilo con tal ventaja...». ABC. Madrid: Prensa Española, S.A., 1989-06-08.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El presidente rojiblanco decía que «la alineación de Buyo es una provocación». El dirigente mandó quitar unas pancartas ofensivas para el portero del Real Madrid. Ramón Mendoza estaba en Moscú y como el teléfono es rápido inmediatamente le dieron la noticia. Volkov, jugador de baloncesto, y Michailichenko, centrocampista atacante, veinte veces internacional y veinticinco años de edad (datos infalibles, pues proceden de mi compañero y amigo Miguel Silva), pueden ser objetivos del presidente blanco. Y objetivo de Toshack, según el «Daily Mirror», es Rocastie, un extremo del Arsenal. Sonriente estaba
«En Nuevo Baztán seis mil veraneantes se divierten y descansan». ABC. Madrid: Prensa Española, S.A., 1989-08-19.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El Ayuntamiento de Nuevo Baztán se ocupa de organizar los trofeos de tenis y natación, que se están desarrollando estos días en el polideportivo municipal baztanés. Son competiciones abiertas a todos los que quieren participar. También hay competiciones de baloncesto, futbito, motocross, y actividades infantiles de las que se ocupan unos animadores que contratan para demostrar que «el niño no es un estorbo», dice el primer teniente de alcalde, Tomás Lerena Manzanares.
«La selección española». ABC. Madrid: Prensa Española, S.A., 1989-06-04.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				– Alfred Julbe no seguirá como entrenador del Ram Juventud de baloncesto.
«Cuando a comienzos de la presente temporada Los Angeles Lakers entraron oficialmente en crisis &mdash;a principios de enero sumaban su octava derrota consecutiva fuera de casa&mdash; muchos agoreros empezaron a frotarse la manos. Se habían aventurado a anunciar, tras el anillo de 1988 ganado por Los Angeles, que éste sería su último éxito, que su hora postrera había llegado. Pero los californianos no podían tallar ni dejar escapar la mejor ocasión de su vida, cerrando la década de los ochenta &mdash;una década prodigiosa&mdash; con una nueva final, la octava desde 1980. Y, de paso, rendir homenaje a una leyenda viviente que este año se retira definitivamente: Kareem Abdul Jabbar.». ABC. Madrid: Prensa Española, S.A., 1989-06-04.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Kareem Abdul Jabbar, la leyenda viviente, dirá adiós a la NBA este año después de disputar, una vez más en sus veinte temporadas de profesional, otra gran final. Jabbar con 42 años, es el hombre-record del baloncesto profesional estadounidense. Ha conquistado seis anillos. Su mayor sueño y el de todos sus compañeros es que se despidiera de la competición con el séptimo. Ha sido elegido seis veces como el jugador más valioso de la Liga.Inventó el «sky hook», el gancho al cielo, un lanzamiento imparable que nadie
«El segundo extranjero, aunque falle Volkov, será un ala-pívot». ABC. Madrid: Prensa Española, S.A., 1989-06-01.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Lolo Sainz ya ha empezado a trabajar en la reorganización de la sección de baloncesto del Real Madrid. Sus objetivos inmediatos son buscar un entrenador, encontrar el segundo jugador extranjero y potenciar la infraestructura del club con una mayor atención al «basket» madrileño. Se ha hablado de un americano como nuevo responsable de la primera plantilla, pero Lolo no está seguro de que sea lo más conveniente
«El segundo extranjero, aunque falle Volkov, será un ala-pívot». ABC. Madrid: Prensa Española, S.A., 1989-06-01.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El nuevo «superdelegado» de la sección de baloncesto del Madrid asegura que está «meditando seriamente lo del técnico norteamericano. En Europa hay muy buenos entrenadores y hay que analizar todas las circunstancias. Un americano podría tener problemas de adaptación, al igual que les pasa a los jugadores. Le podría suceder con las reglas, con el idioma... y a lo mejor no empieza a
«TOSHACK NO ES BEENHAKKER». ABC. Madrid: Prensa Española, S.A., 1989-06-01.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				— Se trajo Mendoza a Petrovic para ganar también la Liga de baloncesto y la Liga, otra vez, ha sido para el Barcelona.
«TOSHACK NO ES BEENHAKKER». ABC. Madrid: Prensa Española, S.A., 1989-06-01.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				— ¿Acaso José Luis Núñez no firmaría ahora mismo que el baloncesto por siempre y para siempre para el Real Madrid con tal de que el fútbol para siempre y por siempre, en la liga, fuese para el Barcelona?
«TOSHACK NO ES BEENHAKKER». ABC. Madrid: Prensa Española, S.A., 1989-06-01.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				La razón de ser del Barcelona es el fútbol, y es excelente que gane títulos en baloncesto y en balonmano, mas si no gana la Liga, fracasa. Lo contrario del Real Madrid, cuya razón de ser, también, es el fútbol; sin embargo, Ramón Mendoza no está contento, a pesar de que Mendoza lleva ya conquistados cuatro títulos de Liga.
«TOSHACK NO ES BEENHAKKER». ABC. Madrid: Prensa Española, S.A., 1989-06-01.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				— Pero le duele la espina del baloncesto, para que veas, y sueña con la Copa de Europa.
«TOSHACK NO ES BEENHAKKER». ABC. Madrid: Prensa Española, S.A., 1989-06-01.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				A ver si ocurre que a partir de la próxima temporada se invierte el destino y el Barcelona empieza a ganar en fútbol y el Real Madrid en baloncesto. ¡Uf!
«Lolo Sainz El actual entrenador del Real Madrid de baloncesto no verá renovado su contrato, que termina el 30 de junio, a causa de la perdido del título liguero por parte del equipo blanco. El anuncio oficial, según se publica en un reportaje que el lector encontrará en páginas de Deportes, se espera para la semana que viene.». ABC. Madrid: Prensa Española, S.A., 1989-05-28.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Lolo SainzEl actual entrenador del Real Madrid de baloncesto no verá renovado su contrato, que termina el 30 de junio, a causa de la perdido del título liguero por parte del equipo blanco. El anuncio oficial, según se publica en un reportaje que el lector encontrará en páginas de Deportes, se espera para la semana que viene.
«Violencia a cara o cruz». ABC. Madrid: Prensa Española, S.A., 1989-05-28.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El último partido de la final de baloncesto por el título de Liga dejó algo especialmente claro: la violencia es un mal que los clubes del deporte español deben proponerse erradicar de manera inmediata. El jueves, una moneda abría la ceja a Nacho Solozábal en los últimos minutos de un partido que ya tenía ganado el Barcelona. La mano cobarde que arrojó el «
«El Milán». ABC. Madrid: Prensa Española, S.A., 1989-05-28.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				– El Barcelona se proclamó campeón de la Liga del baloncesto al derrotar en el quinto y último partido de la final al Real Madrid por 96-85.
«El Juzgado de Instrucción número 9 de Sevilla ha dictado la primera sentencia contra un vídeo comunitario, en la que se señala un «delito continuado de infracción de los derechos de la propiedad intelectual». Este peculiar sistema de televisión, que durante años ha navegado en un auténtico vacío legal, recibió la Ley de Propiedad Intelectual y la de Ordenación de las Telecomunicaciones (LOT) como una amenaza para su supervivencia. Ahora, son las productoras cinematográficas las que se muestran escépticas ante esta reglamentación y consideran que «ninguna de las dos se está aplicando con la suficiente energía y eficacia». Idéntica postura manifiestan, además, ante el Real Decreto del Ministerio de Cultura que regula la difusión de películas y obras audiovisuales a través del soporte videográfico.». ABC. Madrid: Prensa Española, S.A., 1989-05-28.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				hechos más sobresalientes sucedidos en la localidad y que han sido grabados a lo largo de la semana. Para ello, Televico-Alcalá dispone de un estudio de grabación y de un equipo de periodistas y técnicos que incluso se desplazan a otros lugares. «Precisamente el jueves último viajó a Orense un equipo para grabar el partido de baloncesto del Cajamadrid, que tiene su pabellón deportivo en Alcalá de Henares», señala el portavoz de la emisora. También se hacen entrevistas a los personajes más destacados que desfilan por la ciudad. Asimismo, realizan reportajes sobre problemas municipales y sociales, e incluso tienen en proyecto un programa de educación a distancia para adultos.
««Mendoza canta las 40» Se han subrayado en medios deportivos las declaraciones del presidente del Real Madrid que bajo este título publicaba ayer el diario «Marca». Tras la derrota del equipo de baloncesto frente al Barcelona, Mendoza lanza un reto a los azulgrana y asegura que se juega la ala de trofeos a disputar un «play-off» sin Trumbo y sin Norris. Y añade: «No he ido nunca al Palau ni voy a ir jamás; yo soy el emblema del Real Madrid y a mí no me escupe ni me insulta nadie». Sobre Lolo Sáinz comenta que «después de catorce años en el banquillo, le han salido muchos bultos en la cabeza de las monedas que le han tirado». Al hablar de Benjamin Toshack, el presidente del Real Madrid afirma que le va a «aconsejar que cuando ponga a calentar a Aldana le saque a jugar antes»». ABC. Madrid: Prensa Española, S.A., 1989-05-31.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				«Mendoza canta las 40»Se han subrayado en medios deportivos las declaraciones del presidente del Real Madrid que bajo este título publicaba ayer el diario «Marca». Tras la derrota del equipo de baloncesto frente al Barcelona, Mendoza lanza un reto a los azulgrana y asegura que se juega la ala de trofeos a disputar un «play-off» sin Trumbo y sin Norris. Y añade: «No he ido nunca al Palau ni voy a ir jamás; yo soy el emblema del Real Madrid y a mí no
«Zapatones. El circo de Pedro». ABC. Madrid: Prensa Española, S.A., 1989-06-03.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				«Zapatones» es un relato de Pilar Mateos que tiene como protagonista a un chaval ilusionado por crecer y llegar a ser un jugador de baloncesto. Sus aspiraciones se ven frustradas por el hecho de que son solamente sus pies los que crecen, y de una forma desmesurada.
«El dardo en la palabra». ABC. Madrid: Prensa Española, S.A., 1989-08-23.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				Motores esenciales de esa venturosa marcha al siglo XXI son, como tanto he repetido, los medios de comunicación. Gracias a ellos, por ejemplo, la arcaica locución estar o quedarse en vilo, se renueva prestigiosamente en labios de quien transmitió por TV el partido de baloncesto Madrid-Barcelona (25 de mayo); describiendo la zozobra de un trance, dijo con exactitud: «Se han quedado todos en un vilo». Pudimos comprobarlo: en efecto, sólo había uno.
«93-65: El Real Madrid ganó al BBV Villalba». ABC. Madrid: Prensa Española, S.A., 1989-08-23.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El Real Madrid se impuso sin dificultades al BBV Villalba en partido de baloncesto correspondiente al Torneo Comunidad de Madrid y que se disputó en el pabellón de Alcorcón, con su aforo completo. Al descanso el equipo blanco ya tenía ventaja en el marcador de catorce puntos: 50-36. Este ha sido el primer partido de pretemporada que disputa el actual campeón de la Recopa en la provincia de Madrid.
«Anderson será el segundo extranjero del equipo blanco». ABC. Madrid: Prensa Española, S.A., 1989-08-30.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Baloncesto
«Anderson será el segundo extranjero del equipo blanco». ABC. Madrid: Prensa Española, S.A., 1989-08-30.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Mike Anderson, jugador estadounidense que concluyó la última temporada en el equipo profesional San Antonio Spurs, se convertirá en las próximas horas en el segundo extranjero del equipo de baloncesto del Real Madrid.
«Anderson será el segundo extranjero del equipo blanco». ABC. Madrid: Prensa Española, S.A., 1989-08-30.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Memorial Héctor Quiroga de baloncesto. Real Madrid, Barcelona, Jugoplástika y Philips de Milán disputarán del 8 al 10 de septiembre el V Memorial de Baloncesto Héctor Quiroga, en el Pabellón Municipal de Puerto Real (Cádiz).
«Anderson será el segundo extranjero del equipo blanco». ABC. Madrid: Prensa Española, S.A., 1989-08-30.		ABC	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Memorial Héctor Quiroga de baloncesto. Real Madrid, Barcelona, Jugoplástika y Philips de Milán disputarán del 8 al 10 de septiembre el V Memorial de Baloncesto Héctor Quiroga, en el Pabellón Municipal de Puerto Real (Cádiz).
Alegre Cudós, José Luis: Locus amoenus. Madrid: Hiperión, 1989.	Alegre Cudós, José Luis	Locus amoenus	1989	Primera edición	Ficción	Escrito	Libro	Novela	España				. En un último intento, gritó salvajemente: "Álvaro, sálvame", como el día trece de mayo, cuando se estaba ahogando en la piscina del internado y allí sólo estaba Álvaro Ruiz y no sabía que su amigo Leonardo estaba intentando aprender a nadar, y Álvaro se había alejado a la pista de baloncesto y quiso Leonardo probar a cruzar por lo estrecho de la piscina, y se le cortó la digestión, y se veía ir, ir, ir, sin saber dónde iba ese ir, como, seguramente, cuando Alma lo bañó y le dejó coger el pecho y sintió que algo inefable empezaba a sucederle y
Picó, Fernando: Vivir en Caimito. Río Piedras: Ediciones Huracán, 1989.	Picó, Fernando	Vivir en Caimito	1989	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Puerto Rico	Antillas		Mayúsculas no acentuadas en el original	No se les ocurre que el comelón también pueda ser abusador. La evidencia de la capacidad sexual del conquistador es que la muchacha "quede preñada", o al menos viva varios días en su casa. La paternidad juvenil sólo se responsabiliza por dar el apellido a una criatura  Juego de Baloncesto en el sector Dulce  Centro Comunal de Dulce. Juego entre Dulce y Chapero  que será criada por la abuela materna o alguna tía compasiva. Con creciente frecuencia el aborto pone fin a estos embarazos, cuya principal finalidad ha sido proclamar la potencia sexual del varón 17. El choque de valores éticos tan contrastantes con los
Picó, Fernando: Vivir en Caimito. Río Piedras: Ediciones Huracán, 1989.	Picó, Fernando	Vivir en Caimito	1989	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Puerto Rico	Antillas		Mayúsculas no acentuadas en el original	Aunque los miembros del Comité Timón original solicitaron que se le pusiera el nombre de David Sostre al centro comunal, el municipio no ha accedido a dicha petición. El centro comunal tiene un amplio lugar para reuniones, una cancha de baloncesto, y mesitas para jugar dominó. Hay una persona nombrada por el municipio para administrarlo. Alguna gente piensa que por ser empleado público el administrador no responde en primera instancia a la comunidad y no le es fácil movilizarla: "Al pasar a ser del Gobierno, la persona que está allí trabaja
Picó, Fernando: Vivir en Caimito. Río Piedras: Ediciones Huracán, 1989.	Picó, Fernando	Vivir en Caimito	1989	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Puerto Rico	Antillas		Mayúsculas no acentuadas en el original	Las muchas iglesias de Caimito son centros importantes de actividad comunitaria. Alrededor de ellas se da una intensa vida de reuniones, beneficencia y actividades sociales. Cada vez más los equipos de pequeñas ligas y de baloncesto juvenil, batuteras y otras organizaciones recreativas para los niños van integrando el tejido comunitario, en que se inserta un número creciente de familias. La capacidad de movilización de estas organizaciones se dramatiza en ocasiones excepcionales, como ocurrió en septiembre de 1985, cuando un niño de once años fue asesinado cerca de la Segunda Unidad.
Carreras, José: Autobiografía. Cantar con el alma.. Barcelona: Ediciones B, 1989.	Carreras, José	Autobiografía. Cantar con el alma.	1989	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				me comportaba como un niño completamente corriente. ¡Y qué tiempo aquél tan maravilloso! Frente a nuestra casa se encontraba la escuela, y lo que era mucho más importante aún: había también un campo deportivo. Allí pasaba diariamente muchas horas con mis amigos. Jugábamos a fútbol, a balonmano y, sobre todo, a baloncesto, ya que el equipo de la escuela (BIM, Baloncesto Instituto de Montserrat) participaba y sigue participando en las ligas regionales. Si bien yo no me caracterizaba precisamente por una elevada estatura, ni siquiera como niño, pude pescar un puesto en el equipo. Recuerdo con gran afecto a todos mis compañeros de entonces. Dos de
Carreras, José: Autobiografía. Cantar con el alma.. Barcelona: Ediciones B, 1989.	Carreras, José	Autobiografía. Cantar con el alma.	1989	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				tiempo aquél tan maravilloso! Frente a nuestra casa se encontraba la escuela, y lo que era mucho más importante aún: había también un campo deportivo. Allí pasaba diariamente muchas horas con mis amigos. Jugábamos a fútbol, a balonmano y, sobre todo, a baloncesto, ya que el equipo de la escuela (BIM, Baloncesto Instituto de Montserrat) participaba y sigue participando en las ligas regionales. Si bien yo no me caracterizaba precisamente por una elevada estatura, ni siquiera como niño, pude pescar un puesto en el equipo. Recuerdo con gran afecto a todos mis compañeros de entonces. Dos de ellos se cuentan aún entre mis mejores amigos: Miquel Sanromà y
«BÁSQUET FEMENINO SE FOGUEARÁ EN CHILE». Expreso. Lima: 1989-04-01.		Expreso	1989	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Perú	Andina		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	El titular de la F.P.B. manifestó que se ha cursado un telex al país sureño, para ver la posibilidad de adelantar el viaje de la delegación canasteril peruana para sostener partidos de preparación en Concepción y Santiago, en forma previa a la gran cita del baloncesto sudamericano donde Perú tratará de superar el actual vicecampeonato que ostenta.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			más o menos estable. Se acepta (Jensen, Schultz) que el centro de gravedad corporal se corresponde con una proporción de altura sobre la talla de 55%, variando según los tipos somáticos y las proporciones corporales. De acuerdo con esto, estaría relativamente bajo en los levantadores de pesas y más elevado en los jugadores de baloncesto o voleibol; también constituye una opinión que el CGC es más bajo relativamente en las mujeres que en los hombres, de acuerdo con las particularidades de la cadera (base de sustentación intermedia) y un ligero acortamiento de las extremidades inferiores.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			En cortes de la meseta tibial, las mayores densidades se corresponden con las áreas de choques condilares sobre la meseta tibial en jugadores de baloncesto; mientras que en levantadores de pesas, las mayores densidades tienden a conformar anillos en función del poco desplazamiento y los grandes esfuerzos que tipifican este deporte. Una comparación entre los cortes de un mismo sujeto, demuestra que los valores difieren entre la derecha y la izquierda. La comparación con los resultados de un sujeto no
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			Mientras en jugadores de baloncesto los valores de densidades sobrepasan las +1.000 unidades, en las zonas de choque condilar, en los levantadores de pesas, los  máximos valores no sobrepasan las +700 unidades, y nadie dudaría de los grandes esfuerzos que desarrolla el pesista; las mayores densidades dependen de la mayor compactación osteonal y laminar.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			Fig. 3.41. Imagen TAC. Meseta tibial de un jugador de baloncesto. Zonas de mayores densidades correspondientes con los impactos de los cóndilos femorales.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			detectar cambios en un mismo sujeto. Las densidades en los músculos se modifican con sólo establecer una acción muscular durante la realización de los cortes. En los huesos, experiencias de encamamiento por unos días es suficiente para demostrar cambios en las densidades. La concentración de calcio en las zonas de choques condilares de los jugadores de baloncesto, es aproximadamente entre 12 y 20 , según la escala de Reich y Seidelmann, los levantadores de pesas para las zonas de mayor densidad presentan entre 8 y 14 , y en el sujeto no entrenado los valores máximos corresponden a 2 y 4 . Estos datos confirman informaciones de Moss sobre las concentraciones minerales a través de historradiografías de
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			Baloncesto
